ssp,year,depth_zone,phys_zone,contaminant,baseline,precip_delta,temp_delta,projected,total_change_pct,baseline_exceeds_who,projected_exceeds_who,who_guideline
SSP2-4.5,2050,Deep,Brahmaputra_Floodplain,Mn2+,0.22946,-0.054824000000000005,0.02386384,0.19849983999999998,-13.492617449664435,False,False,0.4
SSP2-4.5,2050,Deep,Brahmaputra_Floodplain,Fe2+,1.32796,0.10712799999999999,0.10358088,1.53866888,15.867110455134181,True,True,0.3
SSP2-4.5,2050,Deep,Brahmaputra_Floodplain,Cr3+,0.0032,-0.0008799999999999999,0.0001248,0.0024448,-23.600000000000005,False,False,0.05
SSP2-4.5,2050,Deep,Brahmaputra_Floodplain,NO3-,1.8,-0.2,0.11700000000000002,1.717,-4.611111111111109,False,False,50.0
SSP2-4.5,2050,Deep,Ganges_Floodplain,As,10.1645,0.32346,1.3213850000000003,11.809345,16.182251955334745,True,True,10.0
SSP2-4.5,2050,Deep,Ganges_Floodplain,Mn2+,0.2566,0.017920000000000002,0.026686400000000002,0.3012064,17.383632112236942,False,False,0.4
SSP2-4.5,2050,Deep,Ganges_Floodplain,Fe2+,2.67919,0.25047800000000003,0.20897682000000004,3.1386448200000006,17.14901966639172,True,True,0.3
SSP2-4.5,2050,Deep,Ganges_Floodplain,Cr3+,0.00615,-0.00206,0.00023985,0.00432985,-29.595934959349602,False,False,0.05
SSP2-4.5,2050,Deep,Ganges_Floodplain,NO3-,1.3,0.12000000000000002,0.0845,1.5045000000000002,15.73076923076924,False,False,50.0
SSP2-4.5,2050,Deep,GBM_Delta,As,3.48725,0.5735419999999999,0.45334250000000004,4.5141345,29.44682772958635,False,False,10.0
SSP2-4.5,2050,Deep,GBM_Delta,Mn2+,0.213225,-0.06437,0.0221754,0.17103040000000003,-19.788767733614712,False,False,0.4
SSP2-4.5,2050,Deep,GBM_Delta,Fe2+,1.54091,0.404508,0.12019098,2.06560898,34.05124114971023,True,True,0.3
SSP2-4.5,2050,Deep,GBM_Delta,Cr3+,0.00865,-0.0003259999999999999,0.00033735,0.00866135,0.13121387283237282,False,False,0.05
SSP2-4.5,2050,Deep,GBM_Delta,NO3-,2.2,-0.20200000000000015,0.14300000000000002,2.141,-2.681818181818189,False,False,50.0
SSP2-4.5,2050,Deep,Meghna_Floodplain,As,2.3027,1.8513999999999995,0.29935100000000003,4.453450999999999,93.40126807660567,False,False,10.0
SSP2-4.5,2050,Deep,Meghna_Floodplain,Mn2+,0.27829,-0.074356,0.02894216,0.23287615999999997,-16.318890366164798,False,False,0.4
SSP2-4.5,2050,Deep,Meghna_Floodplain,Fe2+,3.66245,-0.1704880000000001,0.2856711,3.7776331,3.1449739928190112,True,True,0.3
SSP2-4.5,2050,Deep,Meghna_Floodplain,Cr3+,0.0062,-0.0006880000000000001,0.0002418,0.0057538,-7.196774193548386,False,False,0.05
SSP2-4.5,2050,Deep,Meghna_Floodplain,NO3-,1.2,0.2,0.078,1.478,23.166666666666668,False,False,50.0
SSP2-4.5,2050,Deep,Eastern_Hills,As,0.10005,0.9572340000000001,0.0130065,1.0702905,969.7556221889055,False,False,10.0
SSP2-4.5,2050,Deep,Eastern_Hills,Mn2+,0.26636000000000004,-0.07896400000000002,0.027701440000000004,0.21509744,-19.245592431296004,False,False,0.4
SSP2-4.5,2050,Deep,Eastern_Hills,Fe2+,5.62028,-1.7018619999999998,0.43838183999999997,4.356799840000001,-22.480733344246183,True,True,0.3
SSP2-4.5,2050,Deep,Eastern_Hills,Cr3+,0.0068000000000000005,-0.002056,0.0002652,0.0050092,-26.335294117647063,False,False,0.05
SSP2-4.5,2050,Deep,Eastern_Hills,NO3-,1.6,-0.020000000000000018,0.10400000000000002,1.6840000000000002,5.250000000000004,False,False,50.0
SSP2-4.5,2060,Shallow,Barind_Tract,As,0.7997,0.3754549999999999,0.127952,1.303107,62.949481055395786,False,False,10.0
SSP2-4.5,2060,Shallow,Barind_Tract,Mn2+,0.73547,-0.058059999999999945,0.09414016,0.7715501600000001,4.905728309788318,True,True,0.4
SSP2-4.5,2060,Shallow,Barind_Tract,Fe2+,0.85185,0.19726,0.0817776,1.1308875999999999,32.75665903621528,True,True,0.3
SSP2-4.5,2060,Shallow,Barind_Tract,Cr3+,0.0106,0.002365,0.0005088,0.013473800000000001,27.11132075471699,False,False,0.05
SSP2-4.5,2060,Shallow,Barind_Tract,NO3-,1.1,0.09999999999999998,0.08800000000000002,1.2880000000000003,17.090909090909104,False,False,50.0
SSP2-4.5,2060,Shallow,Northern_Terrace,As,1.14405,1.03145,0.18304800000000002,2.358548,106.1577728246143,False,False,10.0
SSP2-4.5,2060,Shallow,Northern_Terrace,Mn2+,0.55535,-0.247375,0.0710848,0.3790598,-31.743981273071036,True,False,0.4
SSP2-4.5,2060,Shallow,Northern_Terrace,Fe2+,4.36683,0.17658499999999977,0.41921568000000003,4.962630679999999,13.643780041815209,True,True,0.3
SSP2-4.5,2060,Shallow,Northern_Terrace,Cr3+,0.0030499999999999998,-0.0003849999999999999,0.00014639999999999998,0.0028114,-7.822950819672127,False,False,0.05
SSP2-4.5,2060,Shallow,Northern_Terrace,NO3-,2.05,-0.2749999999999999,0.164,1.9389999999999998,-5.414634146341464,False,False,50.0
SSP2-4.5,2060,Shallow,Brahmaputra_Floodplain,As,0.7136,2.84204,0.11417600000000001,3.669816,414.267937219731,False,False,10.0
SSP2-4.5,2060,Shallow,Brahmaputra_Floodplain,Mn2+,0.36365,-0.151525,0.046547200000000004,0.25867219999999996,-28.867812457032866,False,False,0.4
SSP2-4.5,2060,Shallow,Brahmaputra_Floodplain,Fe2+,2.66452,0.26777000000000006,0.25579392,3.18808392,19.64946481917944,True,True,0.3
SSP2-4.5,2060,Shallow,Brahmaputra_Floodplain,Cr3+,0.0041,0.00039499999999999995,0.0001968,0.004691800000000001,14.434146341463434,False,False,0.05
SSP2-4.5,2060,Shallow,Brahmaputra_Floodplain,NO3-,1.8,0.15000000000000002,0.14400000000000002,2.0940000000000003,16.333333333333346,False,False,50.0
SSP2-4.5,2060,Shallow,Ganges_Floodplain,As,5.5763,4.186400000000001,0.892208,10.654908,91.07487043380021,False,True,10.0
SSP2-4.5,2060,Shallow,Ganges_Floodplain,Mn2+,0.48376,0.03609499999999996,0.06192128,0.5817762799999999,20.261344468331384,True,True,0.4
SSP2-4.5,2060,Shallow,Ganges_Floodplain,Fe2+,2.83742,-0.013512500000000038,0.27239231999999997,3.0962998199999996,9.123775119650942,True,True,0.3
SSP2-4.5,2060,Shallow,Ganges_Floodplain,Cr3+,0.0053,-0.00215,0.0002544,0.0034044,-35.76603773584905,False,False,0.05
SSP2-4.5,2060,Shallow,Ganges_Floodplain,NO3-,1.0,0.17500000000000004,0.08000000000000002,1.2550000000000001,25.50000000000001,False,False,50.0
SSP2-4.5,2060,Shallow,GBM_Delta,As,12.426,6.0643,1.9881600000000004,20.478460000000002,64.80331562852085,True,True,10.0
SSP2-4.5,2060,Shallow,GBM_Delta,Mn2+,0.21023,-0.06041500000000001,0.026909440000000003,0.17672443999999998,-15.937573134186374,False,False,0.4
SSP2-4.5,2060,Shallow,GBM_Delta,Fe2+,2.97427,0.8128649999999997,0.28552992000000005,4.07266492,36.929899437509036,True,True,0.3
SSP2-4.5,2060,Shallow,GBM_Delta,Cr3+,0.007,0.0020449999999999995,0.00033600000000000004,0.009380999999999999,34.01428571428569,False,False,0.05
SSP2-4.5,2060,Shallow,GBM_Delta,NO3-,1.7,0.20000000000000007,0.136,2.036,19.764705882352946,False,False,50.0
SSP2-4.5,2060,Shallow,Meghna_Floodplain,As,22.421,-3.6464999999999996,3.5873600000000003,22.36186,-0.2637705722313871,True,True,10.0
SSP2-4.5,2060,Shallow,Meghna_Floodplain,Mn2+,0.56043,0.029434999999999985,0.07173504,0.66160004,18.05221704762414,True,True,0.4
SSP2-4.5,2060,Shallow,Meghna_Floodplain,Fe2+,5.14651,-0.5026600000000001,0.49406496,5.137914960000001,-0.16700715630591298,True,True,0.3
SSP2-4.5,2060,Shallow,Meghna_Floodplain,Cr3+,0.0097,-0.00256,0.0004656,0.0076056000000000006,-21.591752577319586,False,False,0.05
SSP2-4.5,2060,Shallow,Meghna_Floodplain,NO3-,2.0,0.1499999999999999,0.16000000000000003,2.31,15.500000000000004,False,False,50.0
SSP2-4.5,2060,Intermediate,Barind_Tract,As,0.9025,1.5477800000000002,0.1444,2.5946800000000003,187.4991689750693,False,False,10.0
SSP2-4.5,2060,Intermediate,Barind_Tract,Mn2+,0.61833,-0.26066500000000004,0.07914624000000002,0.43681124000000005,-29.356291947665486,True,True,0.4
SSP2-4.5,2060,Intermediate,Barind_Tract,Fe2+,2.69995,-0.03395499999999996,0.25919519999999996,2.9251901999999994,8.342384118224395,True,True,0.3
SSP2-4.5,2060,Intermediate,Barind_Tract,Cr3+,0.0103,-0.00465,0.0004944,0.0061444,-40.345631067961165,False,False,0.05
SSP2-4.5,2060,Intermediate,Barind_Tract,NO3-,1.0,0.050000000000000044,0.08000000000000002,1.1300000000000001,13.00000000000001,False,False,50.0
SSP2-4.5,2060,Intermediate,Northern_Terrace,As,1.8745,1.3803949999999996,0.29992,3.5548149999999996,89.64070418778338,False,False,10.0
SSP2-4.5,2060,Intermediate,Northern_Terrace,Mn2+,0.2884,-0.10442499999999999,0.0369152,0.2208902,-23.40839112343966,False,False,0.4
SSP2-4.5,2060,Intermediate,Northern_Terrace,Fe2+,7.90227,-1.816135,0.75861792,6.8447529199999995,-13.382446815914925,True,True,0.3
SSP2-4.5,2060,Intermediate,Northern_Terrace,Cr3+,0.0032,-0.0005875000000000001,0.00015360000000000002,0.0027661,-13.559375000000001,False,False,0.05
SSP2-4.5,2060,Intermediate,Northern_Terrace,NO3-,1.6,-0.17500000000000004,0.12800000000000003,1.5530000000000002,-2.9374999999999956,False,False,50.0
SSP2-4.5,2060,Intermediate,Brahmaputra_Floodplain,As,1.0627499999999999,2.360475,0.17004,3.593265,238.1100917431193,False,False,10.0
SSP2-4.5,2060,Intermediate,Brahmaputra_Floodplain,Mn2+,0.328785,-0.1287925,0.04208448000000001,0.24207698,-26.372255425277917,False,False,0.4
SSP2-4.5,2060,Intermediate,Brahmaputra_Floodplain,Fe2+,3.790615,0.1717525000000002,0.36389903999999995,4.32626654,14.13099299190237,True,True,0.3
SSP2-4.5,2060,Intermediate,Brahmaputra_Floodplain,Cr3+,0.00515,-0.002075,0.0002472,0.0033222,-35.49126213592233,False,False,0.05
SSP2-4.5,2060,Intermediate,Brahmaputra_Floodplain,NO3-,2.1,-0.20000000000000007,0.16800000000000004,2.068,-1.523809523809525,False,False,50.0
SSP2-4.5,2060,Intermediate,Ganges_Floodplain,As,4.4356,4.895624999999999,0.7096960000000001,10.040921,126.37120119036886,False,True,10.0
SSP2-4.5,2060,Intermediate,Ganges_Floodplain,Mn2+,0.78158,-0.11469000000000001,0.10004224000000002,0.76693224,-1.8741216510146126,True,True,0.4
SSP2-4.5,2060,Intermediate,Ganges_Floodplain,Fe2+,3.90689,-0.68374,0.37506144,3.5982114400000005,-7.900876656368613,True,True,0.3
SSP2-4.5,2060,Intermediate,Ganges_Floodplain,Cr3+,0.0086,-0.0038,0.0004128,0.0052128,-39.3860465116279,False,False,0.05
SSP2-4.5,2060,Intermediate,Ganges_Floodplain,NO3-,1.1,0.125,0.08800000000000002,1.3130000000000002,19.36363636363637,False,False,50.0
SSP2-4.5,2060,Intermediate,GBM_Delta,As,12.187750000000001,0.5376749999999992,1.9500400000000004,14.675465000000003,20.411601813296148,True,True,10.0
SSP2-4.5,2060,Intermediate,GBM_Delta,Mn2+,0.289755,-0.1032275,0.03708864,0.22361614,-22.825787303066384,False,False,0.4
SSP2-4.5,2060,Intermediate,GBM_Delta,Fe2+,4.28583,0.18691499999999994,0.41143968,4.88418468,13.961232246729338,True,True,0.3
SSP2-4.5,2060,Intermediate,GBM_Delta,Cr3+,0.01125,-0.0010249999999999999,0.00054,0.010765,-4.311111111111106,False,False,0.05
SSP2-4.5,2060,Intermediate,GBM_Delta,NO3-,2.8,-0.09999999999999987,0.22399999999999998,2.9240000000000004,4.428571428571448,False,False,50.0
SSP2-4.5,2060,Intermediate,Meghna_Floodplain,As,7.7431,15.854825000000002,1.2388960000000002,24.836821000000004,220.7606901628547,False,True,10.0
SSP2-4.5,2060,Intermediate,Meghna_Floodplain,Mn2+,0.26086,0.22774500000000003,0.03339008,0.5219950800000001,100.10545119987736,False,True,0.4
SSP2-4.5,2060,Intermediate,Meghna_Floodplain,Fe2+,2.02999,0.16835,0.19487904,2.39321904,17.893144301203442,True,True,0.3
SSP2-4.5,2060,Intermediate,Meghna_Floodplain,Cr3+,0.0193,-0.00915,0.0009264,0.0110764,-42.60932642487047,False,False,0.05
SSP2-4.5,2060,Intermediate,Meghna_Floodplain,NO3-,1.6,0.22499999999999987,0.12800000000000003,1.953,22.0625,False,False,50.0
SSP2-4.5,2060,Intermediate,Eastern_Hills,As,0.35475,-0.014522500000000022,0.056760000000000005,0.39698750000000005,11.906272022551102,False,False,10.0
SSP2-4.5,2060,Intermediate,Eastern_Hills,Mn2+,0.25305,-0.08715,0.03239040000000001,0.1982904,-21.639834024896263,False,False,0.4
SSP2-4.5,2060,Intermediate,Eastern_Hills,Fe2+,3.8976300000000004,-0.9768375000000002,0.37417248000000003,3.29496498,-15.462345579236619,True,True,0.3
SSP2-4.5,2060,Intermediate,Eastern_Hills,Cr3+,0.0049499999999999995,-0.0019749999999999998,0.00023759999999999997,0.0032126,-35.0989898989899,False,False,0.05
SSP2-4.5,2060,Intermediate,Eastern_Hills,NO3-,1.4,0.10000000000000009,0.11199999999999999,1.612,15.142857142857158,False,False,50.0
SSP2-4.5,2060,Medium_Deep,Northern_Terrace,As,4.0949,2.4495850000000003,0.6551840000000001,7.199669,75.82038633422063,False,False,10.0
SSP2-4.5,2060,Medium_Deep,Northern_Terrace,Mn2+,0.36571,-0.150305,0.04681088,0.26221587999999996,-28.299505072325076,False,False,0.4
SSP2-4.5,2060,Medium_Deep,Northern_Terrace,Fe2+,4.83835,-0.03917500000000018,0.4644816,5.2636566,8.79032314735395,True,True,0.3
SSP2-4.5,2060,Medium_Deep,Northern_Terrace,Cr3+,0.0041,-0.0015500000000000002,0.0001968,0.0027468,-33.00487804878049,False,False,0.05
SSP2-4.5,2060,Medium_Deep,Northern_Terrace,NO3-,1.3,0.09999999999999998,0.10400000000000001,1.504,15.692307692307688,False,False,50.0
SSP2-4.5,2060,Medium_Deep,Brahmaputra_Floodplain,As,0.4419,1.1762275000000002,0.07070400000000002,1.6888315000000003,282.1750396017199,False,False,10.0
SSP2-4.5,2060,Medium_Deep,Brahmaputra_Floodplain,Mn2+,0.24042999999999998,-0.08953999999999998,0.03077504,0.18166504,-24.441608784261522,False,False,0.4
SSP2-4.5,2060,Medium_Deep,Brahmaputra_Floodplain,Fe2+,3.21312,0.01093999999999995,0.30845952,3.5325195199999997,9.940479035952587,True,True,0.3
SSP2-4.5,2060,Medium_Deep,Brahmaputra_Floodplain,Cr3+,0.0025,-0.00075,0.00011999999999999999,0.0018700000000000001,-25.199999999999996,False,False,0.05
SSP2-4.5,2060,Medium_Deep,Brahmaputra_Floodplain,NO3-,2.4,-0.34999999999999987,0.192,2.242,-6.58333333333333,False,False,50.0
SSP2-4.5,2060,Medium_Deep,Ganges_Floodplain,As,2.9532,3.15356,0.472512,6.579272,122.78450494378978,False,False,10.0
SSP2-4.5,2060,Medium_Deep,Ganges_Floodplain,Mn2+,0.62914,-0.042220000000000035,0.08052992000000002,0.66744992,6.089251994786533,True,True,0.4
SSP2-4.5,2060,Medium_Deep,Ganges_Floodplain,Fe2+,2.81262,-0.35735499999999987,0.27001152,2.72527652,-3.1054134579146817,True,True,0.3
SSP2-4.5,2060,Medium_Deep,Ganges_Floodplain,Cr3+,0.007,-0.003,0.00033600000000000004,0.0043360000000000004,-38.05714285714285,False,False,0.05
SSP2-4.5,2060,Medium_Deep,Ganges_Floodplain,NO3-,1.1,0.04999999999999993,0.08800000000000002,1.238,12.545454545454534,False,False,50.0
SSP2-4.5,2060,Medium_Deep,GBM_Delta,As,3.42075,2.4484725000000003,0.54732,6.4165425,87.57706643279984,False,False,10.0
SSP2-4.5,2060,Medium_Deep,GBM_Delta,Mn2+,0.25886,-0.08587999999999998,0.03313408,0.20611408,-20.376234257900013,False,False,0.4
SSP2-4.5,2060,Medium_Deep,GBM_Delta,Fe2+,2.659815,0.5376799999999999,0.25534224,3.45283724,29.81493976084803,True,True,0.3
SSP2-4.5,2060,Medium_Deep,GBM_Delta,Cr3+,0.0135,-0.0015000000000000005,0.000648,0.012648,-6.311111111111114,False,False,0.05
SSP2-4.5,2060,Medium_Deep,GBM_Delta,NO3-,2.1500000000000004,-0.17500000000000016,0.17200000000000004,2.1470000000000002,-0.1395348837209355,False,False,50.0
SSP2-4.5,2060,Medium_Deep,Meghna_Floodplain,As,2.7743,2.5892775,0.44388800000000006,5.8074655,109.33084021194534,False,False,10.0
SSP2-4.5,2060,Medium_Deep,Meghna_Floodplain,Mn2+,0.29354,0.13307999999999998,0.03757312000000001,0.46419312,58.13624037609865,False,True,0.4
SSP2-4.5,2060,Medium_Deep,Meghna_Floodplain,Fe2+,3.8668250000000004,-0.19508000000000036,0.3712152,4.0429602000000004,4.555034168859465,True,True,0.3
SSP2-4.5,2060,Medium_Deep,Meghna_Floodplain,Cr3+,0.024,-0.0106,0.001152,0.014552,-39.36666666666667,False,False,0.05
SSP2-4.5,2060,Medium_Deep,Meghna_Floodplain,NO3-,1.7,-0.07499999999999996,0.136,1.7610000000000001,3.5882352941176565,False,False,50.0
SSP2-4.5,2060,Medium_Deep,Eastern_Hills,As,0.09455,1.102205,0.015128,1.211883,1181.737704918033,False,False,10.0
SSP2-4.5,2060,Medium_Deep,Eastern_Hills,Mn2+,0.1451,-0.028625000000000005,0.0185728,0.1350478,-6.927773949000697,False,False,0.4
SSP2-4.5,2060,Medium_Deep,Eastern_Hills,Fe2+,3.567005,-0.718655,0.34243248000000004,3.19078248,-10.547294438892006,True,True,0.3
SSP2-4.5,2060,Medium_Deep,Eastern_Hills,Cr3+,0.0068000000000000005,-0.0015450000000000004,0.0003264,0.0055814,-17.92058823529412,False,False,0.05
SSP2-4.5,2060,Medium_Deep,Eastern_Hills,NO3-,1.2,0.125,0.096,1.421,18.416666666666675,False,False,50.0
SSP2-4.5,2060,Deep,Northern_Terrace,As,1.7324,1.0586449999999998,0.27718400000000004,3.0682289999999997,77.10857769568229,False,False,10.0
SSP2-4.5,2060,Deep,Northern_Terrace,Mn2+,0.23079,-0.081295,0.02954112,0.17903612,-22.424663113653107,False,False,0.4
SSP2-4.5,2060,Deep,Northern_Terrace,Fe2+,2.81453,0.024675000000000002,0.27019487999999997,3.10939988,10.476700550358313,True,True,0.3
SSP2-4.5,2060,Deep,Northern_Terrace,Cr3+,0.0041,-0.0015500000000000002,0.0001968,0.0027468,-33.00487804878049,False,False,0.05
SSP2-4.5,2060,Deep,Northern_Terrace,NO3-,1.2,-0.04999999999999993,0.096,1.246,3.833333333333337,False,False,50.0
SSP2-4.5,2060,Deep,Brahmaputra_Floodplain,As,0.2965,1.33843,0.04744,1.68237,467.4097807757167,False,False,10.0
SSP2-4.5,2060,Deep,Brahmaputra_Floodplain,Mn2+,0.22946,-0.06853000000000001,0.029370880000000002,0.19030088,-17.065771812080534,False,False,0.4
SSP2-4.5,2060,Deep,Brahmaputra_Floodplain,Fe2+,1.32796,0.13390999999999997,0.12748416,1.58935416,19.68388806891774,True,True,0.3
SSP2-4.5,2060,Deep,Brahmaputra_Floodplain,Cr3+,0.0032,-0.0011,0.00015360000000000002,0.0022536,-29.575000000000003,False,False,0.05
SSP2-4.5,2060,Deep,Brahmaputra_Floodplain,NO3-,1.8,-0.25,0.14400000000000002,1.694,-5.888888888888895,False,False,50.0
SSP2-4.5,2060,Deep,Ganges_Floodplain,As,10.1645,0.40432500000000005,1.6263200000000002,12.195145,19.977814944168426,True,True,10.0
SSP2-4.5,2060,Deep,Ganges_Floodplain,Mn2+,0.2566,0.022400000000000003,0.0328448,0.31184480000000003,21.529540140296195,False,False,0.4
SSP2-4.5,2060,Deep,Ganges_Floodplain,Fe2+,2.67919,0.31309750000000003,0.25720224,3.2494897400000005,21.286274582989645,True,True,0.3
SSP2-4.5,2060,Deep,Ganges_Floodplain,Cr3+,0.00615,-0.002575,0.0002952,0.0038702,-37.06991869918699,False,False,0.05
SSP2-4.5,2060,Deep,Ganges_Floodplain,NO3-,1.3,0.15000000000000002,0.10400000000000001,1.5540000000000003,19.538461538461554,False,False,50.0
SSP2-4.5,2060,Deep,GBM_Delta,As,3.48725,0.7169274999999999,0.55796,4.7621375,36.55853466198293,False,False,10.0
SSP2-4.5,2060,Deep,GBM_Delta,Mn2+,0.213225,-0.08046249999999999,0.027292800000000002,0.1600553,-24.935959667018402,False,False,0.4
SSP2-4.5,2060,Deep,GBM_Delta,Fe2+,1.54091,0.505635,0.14792736,2.1944723600000002,42.414051437137815,True,True,0.3
SSP2-4.5,2060,Deep,GBM_Delta,Cr3+,0.00865,-0.0004074999999999999,0.00041519999999999995,0.008657699999999999,0.0890173410404552,False,False,0.05
SSP2-4.5,2060,Deep,GBM_Delta,NO3-,2.2,-0.25250000000000017,0.17600000000000005,2.1235,-3.4772727272727377,False,False,50.0
SSP2-4.5,2060,Deep,Meghna_Floodplain,As,2.3027,2.3142499999999995,0.3684320000000001,4.9853819999999995,116.50158509575712,False,False,10.0
SSP2-4.5,2060,Deep,Meghna_Floodplain,Mn2+,0.27829,-0.092945,0.03562112,0.22096612,-20.59861295770599,False,False,0.4
SSP2-4.5,2060,Deep,Meghna_Floodplain,Fe2+,3.66245,-0.21311000000000013,0.3515952,3.8009352000000005,3.7812174910237766,True,True,0.3
SSP2-4.5,2060,Deep,Meghna_Floodplain,Cr3+,0.0062,-0.0008600000000000001,0.0002976,0.0056375999999999996,-9.070967741935487,False,False,0.05
SSP2-4.5,2060,Deep,Meghna_Floodplain,NO3-,1.2,0.25,0.096,1.546,28.833333333333343,False,False,50.0
SSP2-4.5,2060,Deep,Eastern_Hills,As,0.10005,1.1965425,0.016008,1.3126005,1211.944527736132,False,False,10.0
SSP2-4.5,2060,Deep,Eastern_Hills,Mn2+,0.26636000000000004,-0.09870500000000001,0.034094080000000006,0.20174908000000003,-24.25699053911999,False,False,0.4
SSP2-4.5,2060,Deep,Eastern_Hills,Fe2+,5.62028,-2.1273275,0.53954688,4.03249938,-28.250916680307746,True,True,0.3
SSP2-4.5,2060,Deep,Eastern_Hills,Cr3+,0.0068000000000000005,-0.0025700000000000002,0.0003264,0.0045564,-32.99411764705882,False,False,0.05
SSP2-4.5,2060,Deep,Eastern_Hills,NO3-,1.6,-0.025000000000000022,0.12800000000000003,1.7030000000000003,6.437500000000012,False,False,50.0
SSP5-8.5,2030,Shallow,Barind_Tract,As,0.7997,0.1752123333333333,0.063976,1.0388883333333332,29.909757825851347,False,False,10.0
SSP5-8.5,2030,Shallow,Barind_Tract,Mn2+,0.73547,-0.027094666666666642,0.04707008,0.7554454133333334,2.716006544567884,True,True,0.4
SSP5-8.5,2030,Shallow,Barind_Tract,Fe2+,0.85185,0.09205466666666666,0.0408888,0.9847934666666667,15.606440883567139,True,True,0.3
SSP5-8.5,2030,Shallow,Barind_Tract,Cr3+,0.0106,0.0011036666666666666,0.0002544,0.011958066666666666,12.811949685534586,False,False,0.05
SSP5-8.5,2030,Shallow,Barind_Tract,NO3-,1.1,0.046666666666666655,0.04400000000000001,1.1906666666666668,8.242424242424242,False,False,50.0
SSP5-8.5,2030,Shallow,Northern_Terrace,As,1.14405,0.4813433333333333,0.09152400000000001,1.7169173333333332,50.07362731815333,False,False,10.0
SSP5-8.5,2030,Shallow,Northern_Terrace,Mn2+,0.55535,-0.11544166666666668,0.0355424,0.4754507333333333,-14.387191260766489,True,True,0.4
SSP5-8.5,2030,Shallow,Northern_Terrace,Fe2+,4.36683,0.08240633333333323,0.20960784000000002,4.658844173333334,6.68709735284711,True,True,0.3
SSP5-8.5,2030,Shallow,Northern_Terrace,Cr3+,0.0030499999999999998,-0.00017966666666666662,7.319999999999999e-05,0.002943533333333333,-3.490710382513662,False,False,0.05
SSP5-8.5,2030,Shallow,Northern_Terrace,NO3-,2.05,-0.1283333333333333,0.082,2.0036666666666663,-2.2601626016260274,False,False,50.0
SSP5-8.5,2030,Shallow,Brahmaputra_Floodplain,As,0.7136,1.3262853333333333,0.05708800000000001,2.096973333333333,193.8583707025411,False,False,10.0
SSP5-8.5,2030,Shallow,Brahmaputra_Floodplain,Mn2+,0.36365,-0.07071166666666667,0.023273600000000002,0.3162119333333333,-13.044979146615338,False,False,0.4
SSP5-8.5,2030,Shallow,Brahmaputra_Floodplain,Fe2+,2.66452,0.12495933333333337,0.12789696,2.9173762933333336,9.489750248950415,True,True,0.3
SSP5-8.5,2030,Shallow,Brahmaputra_Floodplain,Cr3+,0.0041,0.0001843333333333333,9.84e-05,0.004382733333333334,6.895934959349597,False,False,0.05
SSP5-8.5,2030,Shallow,Brahmaputra_Floodplain,NO3-,1.8,0.07,0.07200000000000001,1.9420000000000002,7.8888888888888955,False,False,50.0
SSP5-8.5,2030,Shallow,Ganges_Floodplain,As,5.5763,1.9536533333333335,0.446104,7.976057333333333,43.034939535773425,False,False,10.0
SSP5-8.5,2030,Shallow,Ganges_Floodplain,Mn2+,0.48376,0.016844333333333315,0.03096064,0.5315649733333333,9.881960751887977,True,True,0.4
SSP5-8.5,2030,Shallow,Ganges_Floodplain,Fe2+,2.83742,-0.006305833333333351,0.13619615999999998,2.9673103266666665,4.577761722503777,True,True,0.3
SSP5-8.5,2030,Shallow,Ganges_Floodplain,Cr3+,0.0053,-0.0010033333333333333,0.0001272,0.004423866666666667,-16.530817610062893,False,False,0.05
SSP5-8.5,2030,Shallow,Ganges_Floodplain,NO3-,1.0,0.08166666666666668,0.04000000000000001,1.1216666666666668,12.166666666666682,False,False,50.0
SSP5-8.5,2030,Shallow,GBM_Delta,As,12.426,2.830006666666667,0.9940800000000002,16.250086666666668,30.77488062664307,True,True,10.0
SSP5-8.5,2030,Shallow,GBM_Delta,Mn2+,0.21023,-0.028193666666666672,0.013454720000000002,0.19549105333333333,-7.010867462620306,False,False,0.4
SSP5-8.5,2030,Shallow,GBM_Delta,Fe2+,2.97427,0.37933699999999987,0.14276496000000002,3.4963719600000003,17.55395307083755,True,True,0.3
SSP5-8.5,2030,Shallow,GBM_Delta,Cr3+,0.007,0.0009543333333333331,0.00016800000000000002,0.008122333333333334,16.03333333333334,False,False,0.05
SSP5-8.5,2030,Shallow,GBM_Delta,NO3-,1.7,0.09333333333333337,0.068,1.8613333333333333,9.490196078431373,False,False,50.0
SSP5-8.5,2030,Shallow,Meghna_Floodplain,As,22.421,-1.7016999999999998,1.7936800000000002,22.51298,0.41024039962534903,True,True,10.0
SSP5-8.5,2030,Shallow,Meghna_Floodplain,Mn2+,0.56043,0.013736333333333326,0.03586752,0.6100338533333334,8.851034622224612,True,True,0.4
SSP5-8.5,2030,Shallow,Meghna_Floodplain,Fe2+,5.14651,-0.2345746666666667,0.24703248,5.158967813333333,0.24206332705722175,True,True,0.3
SSP5-8.5,2030,Shallow,Meghna_Floodplain,Cr3+,0.0097,-0.0011946666666666668,0.0002328,0.008738133333333334,-9.916151202749141,False,False,0.05
SSP5-8.5,2030,Shallow,Meghna_Floodplain,NO3-,2.0,0.06999999999999995,0.08000000000000002,2.15,7.499999999999996,False,False,50.0
SSP5-8.5,2030,Intermediate,Barind_Tract,As,0.9025,0.7222973333333333,0.0722,1.6969973333333335,88.032945521699,False,False,10.0
