iteration,scenario,dalys_averted,total_cost_usd,cost_per_daly,as_reduction_pct,mn_reduction_pct,fe_reduction_pct
712,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
712,S5_fertilizer_policy,11871830.357451022,50000000,4.211650478025817,25.74617213134874,,
713,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
713,S2_po4_removal,25058240.62248064,151500000,6.04591528521296,48.611456725289784,17.442657677843005,
713,S3_multi_treatment,57821471.28138541,808000000,13.974047738562495,95.88487486898278,70.37405384204521,94.47190855964178
713,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
713,S5_fertilizer_policy,8308712.264735758,50000000,6.017779700015902,18.018917868336615,,
714,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
714,S2_po4_removal,26402419.53170806,151500000,5.738110471960937,53.75222528665573,10.669598115170139,
714,S3_multi_treatment,53693232.89035912,808000000,15.048451294596573,89.56203069080428,62.494588596136566,93.86945556928916
714,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
714,S5_fertilizer_policy,3051142.888598226,50000000,16.38730201290943,6.616945124884453,,
715,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
715,S2_po4_removal,24398438.38643267,151500000,6.209413799378454,50.177008153853066,8.324028093465824,
715,S3_multi_treatment,50007985.35743378,808000000,16.15741954459458,79.8879401180828,69.93497242849254,82.58177807915126
715,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
715,S5_fertilizer_policy,18224214.600860976,50000000,2.743602459424387,39.522445313407175,,
716,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
716,S2_po4_removal,35533316.42064319,151500000,4.263604280741598,72.42739641379114,14.098613628607328,
716,S3_multi_treatment,49405121.90540221,808000000,16.354579623284952,81.1839380089151,59.37114204271511,95.42209556568237
716,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
716,S5_fertilizer_policy,8550148.845799021,50000000,5.8478514119162615,18.54251596464512,,
717,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
717,S2_po4_removal,34044764.15445327,151500000,4.450023484159835,67.60681718354584,18.944484486402086,
717,S3_multi_treatment,46036932.70196427,808000000,17.5511258586853,72.26655419555112,66.29969377981352,85.60024559269822
717,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
717,S5_fertilizer_policy,12112195.75114993,50000000,4.128070667554478,26.2674471676541,,
718,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
718,S2_po4_removal,30135915.36001136,151500000,5.02722410088236,64.79875262448832,1.6929952251610456,
718,S3_multi_treatment,49904869.015392154,808000000,16.190804944318934,74.62783465484749,82.40576149690732,96.46575275766267
718,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
718,S5_fertilizer_policy,6402140.793853119,50000000,7.809887600098775,13.884179096631092,,
719,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
719,S2_po4_removal,22169570.831555836,151500000,6.833691150410416,47.48485338167523,1.8070115113235883,
719,S3_multi_treatment,57907167.49074835,808000000,13.953367691988934,88.89883906058327,93.58161287753987,87.75107214876216
719,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
719,S5_fertilizer_policy,9736823.270736493,50000000,5.135145068337879,21.116030164933044,,
720,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
720,S2_po4_removal,32851714.636034027,151500000,4.6116314377644185,68.6044389810491,8.034928486462226,
720,S3_multi_treatment,68077556.60769054,808000000,11.868816101262988,95.55064470867482,79.37636177786781,97.3822475447914
720,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
720,S5_fertilizer_policy,6123073.210903257,50000000,8.16583409634329,13.27897149084712,,
721,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
721,S2_po4_removal,33510019.21524308,151500000,4.52103590352719,71.05417898969424,4.924562007068508,
721,S3_multi_treatment,49707486.175998,808000000,16.255096810551542,90.21910184572502,34.62523488660145,91.75697162402896
721,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
721,S5_fertilizer_policy,7460641.552139021,50000000,6.701836517754244,16.179725941847572,,
722,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
722,S2_po4_removal,32430965.67483428,151500000,4.67146126695699,67.7532254255657,7.848519827691382,
722,S3_multi_treatment,50508242.81627925,808000000,15.997388840848261,76.05187017239153,83.6542524290425,88.68741120176828
722,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
722,S5_fertilizer_policy,2932582.9008717835,50000000,17.04981638716377,6.359826739598552,,
723,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
723,S2_po4_removal,28059184.49407386,151500000,5.399301609496064,58.951194509030955,5.7823682086557255,
723,S3_multi_treatment,57846903.010229394,808000000,13.96790420840882,92.20093810847732,82.66379232572656,90.04243115163719
723,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
723,S5_fertilizer_policy,16094499.569167659,50000000,3.1066514236817486,34.903780107979685,,
724,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
724,S2_po4_removal,34691636.42200366,151500000,4.367046805088416,72.91944677823014,7.046482579769772,
724,S3_multi_treatment,50508486.8115937,808000000,15.997311561005468,83.37272980902269,59.906385710761356,95.83878200763213
724,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
724,S5_fertilizer_policy,8402203.97124374,50000000,5.950819591041031,18.22167123459383,,
725,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
725,S2_po4_removal,37117412.20932312,151500000,4.081642307001843,79.9192965404235,1.754076185215374,
725,S3_multi_treatment,50006001.752452984,808000000,16.158060466419204,73.00638494974183,87.42304287581055,99.30706291675536
725,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
725,S5_fertilizer_policy,11270517.467334442,50000000,4.436353534335576,24.442118358037895,,
726,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
726,S2_po4_removal,37271348.32358058,151500000,4.064784527909071,77.52679763425341,10.050712780597381,
726,S3_multi_treatment,68071323.10317443,808000000,11.869902965971875,94.76615860417435,86.90684992701343,90.98829828431019
726,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
726,S5_fertilizer_policy,20622762.07938633,50000000,2.4245054957976726,44.72412141456274,,
727,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
727,S2_po4_removal,16399581.919632107,151500000,9.238040380690302,34.58615476031151,2.9800010840531925,
727,S3_multi_treatment,53088785.486408696,808000000,15.219786864531997,85.69823545622332,73.5630829983631,77.82908623503005
727,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
727,S5_fertilizer_policy,7012914.91849374,50000000,7.12970292397889,15.20875123697527,,
728,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
728,S2_po4_removal,32802475.97770045,151500000,4.6185537976764826,69.03497826336068,6.39977981722112,
728,S3_multi_treatment,55452616.08021911,808000000,14.570998757409884,85.43588777314105,87.42688914057827,90.15227429850557
728,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
728,S5_fertilizer_policy,7206022.095074736,50000000,6.938640950625817,15.627538438136032,,
729,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
729,S2_po4_removal,23394703.13076251,151500000,6.475824854592293,46.238779815233336,13.68437564581391,
729,S3_multi_treatment,57940255.70738974,808000000,13.9453992761193,96.33474033162871,69.95586772290119,93.66058530346622
729,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
729,S5_fertilizer_policy,7064287.572235525,50000000,7.077854559108397,15.320161958511527,,
730,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
730,S2_po4_removal,24378347.032106936,151500000,6.2145312723816115,48.33631543088917,13.792927177553214,
730,S3_multi_treatment,48755512.338060744,808000000,16.572485063791216,90.74154640380532,29.722152117410143,77.32126452118042
730,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
730,S5_fertilizer_policy,5615023.851117961,50000000,8.904681676471403,12.177176243238632,,
731,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
731,S2_po4_removal,27138986.6337623,151500000,5.582374981220787,52.64790617118544,18.891248465377537,
731,S3_multi_treatment,57047599.44082886,808000000,14.163610877931454,87.5563476888246,91.1563864694554,91.82405962019527
731,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
731,S5_fertilizer_policy,19876589.66360514,50000000,2.5155220712510897,43.105914038114676,,
732,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
732,S2_po4_removal,11992715.55930145,151500000,12.632668493708904,22.995212812654678,9.169360658588358,
732,S3_multi_treatment,48454771.51671444,808000000,16.67534434088253,85.30467359983332,46.41845258785223,66.93783826482789
732,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
732,S5_fertilizer_policy,10181366.13929712,50000000,4.910932316539968,22.08010030989951,,
733,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
733,S2_po4_removal,31684608.773038387,151500000,4.781501361914148,66.2546422576549,7.4832685393938965,
733,S3_multi_treatment,68066309.73190524,808000000,11.870777234471698,94.13522618289991,88.58836477052269,99.76724461256224
733,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
733,S5_fertilizer_policy,7021281.076155566,50000000,7.121207577033366,15.226894735387317,,
734,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
734,S2_po4_removal,32261742.008881263,151500000,4.695964649345156,69.00031992349898,2.936622664582565,
734,S3_multi_treatment,68036550.10568276,808000000,11.875969589065212,90.38997931794647,93.58768955716342,98.01177855026184
734,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
734,S5_fertilizer_policy,15611372.535840884,50000000,3.202793340893573,33.85603335058667,,
735,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
735,S2_po4_removal,34776562.82050615,151500000,4.356382221611256,72.8158738819106,7.92215006651555,
735,S3_multi_treatment,52337052.947938755,808000000,15.438393155299401,76.62505092002749,92.09720182329791,97.8375563472316
735,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
735,S5_fertilizer_policy,6005115.528976187,50000000,8.326234484372112,13.02315931263458,,
736,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
736,S2_po4_removal,29475312.046272077,151500000,5.139894694317957,57.30710672897642,20.13143924220926,
736,S3_multi_treatment,54272555.2398364,808000000,14.887819385495284,82.546833416494,90.80087025120805,78.63020372893178
736,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
736,S5_fertilizer_policy,6670295.326503463,50000000,7.495919978435162,14.465719815083517,,
737,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
737,S2_po4_removal,35950028.16975391,151500000,4.214183067802505,77.05659486142842,2.7614242885852702,
737,S3_multi_treatment,53050916.665656194,808000000,15.230651057214974,86.85415057032128,67.13136953756161,90.78079532474791
737,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
737,S5_fertilizer_policy,9738751.313191779,50000000,5.134128431051701,21.120211467346863,,
738,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
738,S2_po4_removal,39038305.93409387,151500000,3.880803645930967,80.80981053052517,11.72124218323253,
738,S3_multi_treatment,43532956.800732635,808000000,18.560650582466334,69.5142354431821,62.27925898728047,65.52692664597451
738,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
738,S5_fertilizer_policy,4966794.505407728,50000000,10.066854979718043,10.771375805332893,,
739,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
739,S2_po4_removal,34532843.92540873,151500000,4.38712781163467,72.05141805282335,8.640052597885262,
739,S3_multi_treatment,53699155.68030597,808000000,15.046791514011307,90.77166148126975,60.751012485106855,84.64043642777295
739,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
739,S5_fertilizer_policy,13398817.674165145,50000000,3.7316725412576677,29.057715264529847,,
740,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
740,S2_po4_removal,33167625.334622137,151500000,4.567707168407266,68.27121653575952,11.133856550699141,
740,S3_multi_treatment,47640068.231545694,808000000,16.96051307216577,80.1758659581375,51.012576893049676,94.34104612031558
740,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
740,S5_fertilizer_policy,8219113.854784094,50000000,6.08338087090697,17.8246078069683,,
741,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
741,S2_po4_removal,27673244.852601968,151500000,5.474601941584572,54.2588141966571,17.51491267222745,
741,S3_multi_treatment,53973522.436476745,808000000,14.97030328066808,91.7260071833699,57.40648698954502,95.58362965037259
741,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
741,S5_fertilizer_policy,6136749.535639286,50000000,8.147635765420127,13.308631029450341,,
742,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
742,S2_po4_removal,19533724.63378536,151500000,7.75581732825121,42.09532489523294,0.8125970208011128,
742,S3_multi_treatment,47307289.99141912,808000000,17.079820047746548,70.1805091404427,78.37394229057696,98.52064411958443
742,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
742,S5_fertilizer_policy,12342011.169357754,50000000,4.051203593474131,26.76584270881871,,
743,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
743,S2_po4_removal,27478427.77560968,151500000,5.5134158779809805,54.8445776914228,14.446635070529664,
743,S3_multi_treatment,49735751.480631635,808000000,16.245858883114607,73.76684495222037,85.23401922384825,90.0280081741073
743,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
743,S5_fertilizer_policy,7877201.11509499,50000000,6.347432199513807,17.08310931980269,,
744,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
744,S2_po4_removal,25043910.109864242,151500000,6.049374851426555,52.043198568309265,6.90479565788607,
744,S3_multi_treatment,46020454.07552946,808000000,17.557410421763727,74.21410439126926,57.51112141555688,98.98445484192894
744,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
744,S5_fertilizer_policy,6214327.529831067,50000000,8.045922870975426,13.47687268485887,,
745,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
745,S2_po4_removal,31841709.303805314,151500000,4.757910404699746,68.00183932189506,3.2030959133948538,
745,S3_multi_treatment,48778960.60773951,808000000,16.56451859435067,81.01841520263984,54.80413755223026,99.98357719834605
745,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
745,S5_fertilizer_policy,9137481.675962277,50000000,5.4719671976507085,19.816251495601783,,
746,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
746,S2_po4_removal,25690780.552338667,151500000,5.897057105421764,50.792208069401,14.980826218291899,
746,S3_multi_treatment,68097795.56883784,808000000,11.865288637474604,98.09771654419205,83.01975536775208,87.77683001485323
746,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
746,S5_fertilizer_policy,8454178.80147145,50000000,5.914234980610713,18.334387882764318,,
747,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
747,S2_po4_removal,5911974.421031743,151500000,25.625956611219674,11.551767255185617,3.8629646895490857,
747,S3_multi_treatment,56495184.93160797,808000000,14.302103816071227,97.19428089740194,58.4944029041896,90.30070950164257
747,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
747,S5_fertilizer_policy,9938549.52362223,50000000,5.030915213649493,21.55350936349221,,
748,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
748,S2_po4_removal,35134477.56182023,151500000,4.312003778437602,74.58093193475437,4.9129171822393385,
748,S3_multi_treatment,51071195.93634035,808000000,15.821051087332332,78.21887442453257,79.25258649060602,96.08856558632596
748,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
748,S5_fertilizer_policy,13878399.637651429,50000000,3.602720868791846,30.097773908499452,,
749,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
749,S2_po4_removal,24601796.068001144,151500000,6.158086977928076,50.72805428758884,7.989194272651982,
749,S3_multi_treatment,54893173.58343686,808000000,14.719498751003186,89.29889265009685,72.31992432075687,88.49543349957759
749,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
749,S5_fertilizer_policy,11784229.63512627,50000000,4.242958729432825,25.556194410315335,,
750,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
750,S2_po4_removal,33375698.39242526,151500000,4.539230856495979,68.79268511599824,10.920151093105854,
750,S3_multi_treatment,56707074.34373425,808000000,14.248663140373747,88.9000240626732,86.32350640845046,84.51514260594581
750,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
750,S5_fertilizer_policy,3680165.415416114,50000000,13.586345817650301,7.981092165596228,,
751,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
751,S2_po4_removal,13570741.379458144,151500000,11.163723172068078,26.48549568982797,8.962263454879672,
751,S3_multi_treatment,47270838.91953681,808000000,17.092990487758353,76.55884770983481,59.37160447345984,95.36834465192955
751,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
751,S5_fertilizer_policy,6462004.023506135,50000000,7.737537738775834,14.014003139645487,,
752,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
752,S2_po4_removal,21214252.44316084,151500000,7.141425341567544,40.287764242460135,17.40407536725601,
752,S3_multi_treatment,48788852.1499019,808000000,16.561160273200333,73.97676044666322,78.50468833569374,89.2568475534933
752,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
752,S5_fertilizer_policy,15039130.515454322,50000000,3.3246602886130705,32.61502492020458,,
753,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
753,S2_po4_removal,10017194.98091191,151500000,15.123994320634484,19.90220444619246,5.544188008228382,
753,S3_multi_treatment,53279614.3937826,808000000,15.165274921627221,95.87944953089435,49.42075760793931,50.69654945271853
753,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
753,S5_fertilizer_policy,8543449.957235575,50000000,5.852436691298725,18.527988235318624,,
754,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
754,S2_po4_removal,20888563.22824809,151500000,7.252772646187701,42.64398337184904,8.084341743191922,
754,S3_multi_treatment,57435249.75102798,808000000,14.068015783034674,98.5411343753872,62.68029201400944,80.18646963699486
754,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
754,S5_fertilizer_policy,5740142.966777526,50000000,8.710584438294859,12.448519262107812,,
755,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
755,S2_po4_removal,26634002.67879033,151500000,5.6882174950235775,53.24243365703417,13.749323680086597,
755,S3_multi_treatment,51987003.63077302,808000000,15.54234603976512,83.76020047709734,69.43741695473783,91.20806721390764
755,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
755,S5_fertilizer_policy,8106505.701079875,50000000,6.167885627137652,17.580397030586806,,
756,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
756,S2_po4_removal,16125885.638921551,151500000,9.394832841573583,32.98729164847513,6.039286833124673,
756,S3_multi_treatment,50393591.594628975,808000000,16.03378474190988,86.39665853806893,50.61009445438731,92.60970813359415
756,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
756,S5_fertilizer_policy,3919188.5461390913,50000000,12.757742938715332,8.49945626630165,,
757,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
757,S2_po4_removal,33352957.287632905,151500000,4.542325848154261,69.05138889100843,9.982795940268128,
757,S3_multi_treatment,49838555.86094453,808000000,16.21234777055771,79.86654956278663,69.0793187556173,81.62204191718784
757,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
757,S5_fertilizer_policy,8282494.189894758,50000000,6.036828865030007,17.962059317676356,,
758,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
758,S2_po4_removal,26054139.49770487,151500000,5.81481495534887,50.29667762728219,18.88682038682208,
758,S3_multi_treatment,50786500.38203828,808000000,15.909739673375217,79.36194381925382,79.91588590677617,66.81935692801176
758,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
758,S5_fertilizer_policy,11681155.969943449,50000000,4.280398286663924,25.33266086526766,,
759,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
759,S2_po4_removal,16123320.483397447,151500000,9.396327521741135,30.595919707412474,13.299648249718915,
759,S3_multi_treatment,56389957.00974607,808000000,14.32879262277768,97.52618490916058,61.158840628612666,69.06146068400466
759,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
759,S5_fertilizer_policy,9835083.00278385,50000000,5.083841182209377,21.32912384119873,,
760,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
760,S2_po4_removal,26268823.496704318,151500000,5.767292928783323,54.782787669081515,6.65176755866215,
760,S3_multi_treatment,55407896.98845914,808000000,14.58275884696179,94.64304326389603,57.11273291838608,99.87670320198625
760,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
760,S5_fertilizer_policy,11505615.816221602,50000000,4.345703941331477,24.95197087243518,,
761,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
761,S2_po4_removal,38219918.818243064,151500000,3.9639016691915705,80.32960590881672,7.781547257988707,
761,S3_multi_treatment,54236787.26329841,808000000,14.89763757719416,82.46148202348515,87.04278864541651,97.0149783469022
761,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
761,S5_fertilizer_policy,6501758.680066913,50000000,7.69022697709313,14.100218171364991,,
762,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
762,S2_po4_removal,35084135.180181704,151500000,4.318191091840827,70.22001761475768,17.851570148832348,
762,S3_multi_treatment,47847939.20187321,808000000,16.88682968332244,74.66154840712981,68.27169748581395,98.68526589184387
762,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
762,S5_fertilizer_policy,1405536.7641684636,50000000,35.5735981261086,3.0481560448266296,,
763,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
763,S2_po4_removal,19881120.277495556,151500000,7.62029492731808,39.52926477289223,10.914160843395377,
763,S3_multi_treatment,51052829.59565514,808000000,15.82674273687594,85.32519702829369,59.481373949172514,86.48449954697641
763,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
763,S5_fertilizer_policy,13994448.355045043,50000000,3.572845369212059,30.3494461581592,,
764,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
764,S2_po4_removal,29695127.675656445,151500000,5.101847065779653,61.25040707949101,9.582101454863738,
764,S3_multi_treatment,49874921.7992807,808000000,16.20052665449298,74.20857455577764,83.7135729027863,95.34965650031518
764,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
764,S5_fertilizer_policy,11532426.581136063,50000000,4.335600981131456,25.010114776759735,,
765,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
765,S2_po4_removal,21686582.736256413,151500000,6.9858862432354005,45.98464337907519,3.1848394912686104,
765,S3_multi_treatment,55709670.74420316,808000000,14.503765490017297,95.25259488724839,58.00225647124145,96.21657561883256
765,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
765,S5_fertilizer_policy,16680957.999474257,50000000,2.9974297640205005,36.1756193475859,,
766,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
766,S2_po4_removal,28353463.959796265,151500000,5.343262474554048,60.36628628261309,3.4181659724789286,
766,S3_multi_treatment,48610147.24990639,808000000,16.6220438676321,72.96885991652678,84.03308967578876,71.55835510065069
766,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
766,S5_fertilizer_policy,6062451.52246058,50000000,8.247488629765801,13.147502595272915,,
767,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
767,S2_po4_removal,41865736.619993985,151500000,3.6187109610689987,80.08309329974551,32.592657146467204,
767,S3_multi_treatment,68092486.48896198,808000000,11.866213758121162,97.42956921558624,72.98261050410979,95.21378856292347
767,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
767,S5_fertilizer_policy,5466552.79745537,50000000,9.146531983240799,11.855190400363046,,
768,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
768,S2_po4_removal,34805480.99896157,151500000,4.352762715864206,74.79117093051484,2.1018840684558926,
768,S3_multi_treatment,46252967.61090496,808000000,17.469149369985498,63.05345310733146,93.28787296936606,97.62918280785829
768,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
768,S5_fertilizer_policy,4825290.238237664,50000000,10.362070990834626,10.464498676011898,,
769,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
769,S2_po4_removal,36134708.05766235,151500000,4.192644915194617,69.87567387095368,25.832817889108846,
769,S3_multi_treatment,43870072.24549666,808000000,18.418023008451794,76.59792270127411,35.977632323857215,99.40996194621822
769,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
769,S5_fertilizer_policy,15677370.181215018,50000000,3.189310415079127,33.99916096333929,,
770,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
770,S2_po4_removal,21301509.814009733,151500000,7.112171922215596,44.387506160582774,5.503831898642569,
770,S3_multi_treatment,49081244.198452875,808000000,16.462500354167254,79.74077618971769,60.78140990150096,99.52523378037903
770,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
770,S5_fertilizer_policy,11536341.893509902,50000000,4.334129524032997,25.01860582685814,,
771,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
771,S2_po4_removal,40115955.504586846,151500000,3.7765521996024134,82.87473891062767,12.549421987783338,
771,S3_multi_treatment,54449866.12030697,808000000,14.83933859845907,91.80489409025853,59.48248698533484,99.60701179098879
771,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
771,S5_fertilizer_policy,6214082.151380286,50000000,8.046240584201787,13.476340538118134,,
772,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
772,S2_po4_removal,21111259.878343888,151500000,7.176265219273342,42.280378127489854,10.660553692305127,
772,S3_multi_treatment,58051471.71108781,808000000,13.91868244135613,94.43046303399014,77.82677002292773,87.13688755704378
772,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
772,S5_fertilizer_policy,12738106.320988923,50000000,3.9252302296781463,27.62484537708783,,
773,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
773,S2_po4_removal,19960449.126326963,151500000,7.590009575494877,41.831179626145,4.432639885249355,
773,S3_multi_treatment,53749736.979670845,808000000,15.032631700236983,82.43087118186472,91.15344495912551,61.857906861087606
773,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
773,S5_fertilizer_policy,4516839.799465336,50000000,11.069686378055419,9.795569130060402,,
774,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
774,S2_po4_removal,21154246.912764497,151500000,7.1616825039791285,45.200412505606984,2.058164279294119,
774,S3_multi_treatment,42814830.49865795,808000000,18.87196540519592,69.58138609898674,53.816742445980715,82.63342597048697
774,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
774,S5_fertilizer_policy,19207365.425407454,50000000,2.6031680499950363,41.65458244792784,,
775,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
775,S2_po4_removal,29600439.771966822,151500000,5.118167201808889,63.508210712157755,2.0863764881926326,
775,S3_multi_treatment,51608773.80844514,808000000,15.65625261702654,79.94744845405123,82.03092148763213,74.25668262245789
775,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
