depth_zone,phys_zone,contaminant,ssp,n_models,baseline_dry,ensemble_median,ensemble_p5,ensemble_p95,ensemble_std,pct_change_median,pct_change_p5,pct_change_p95
Medium_Deep,Eastern_Hills,Fe2+,ssp245,5,3.5606,3.386360805690249,3.263887754253827,3.6169035416646906,0.14401414124801473,-4.893534637694517,-8.33320917109962,1.5812936489549696
Medium_Deep,Eastern_Hills,Fe2+,ssp585,6,3.5606,3.3876406687450964,3.258859325130162,3.584082827491424,0.1363044004487992,-4.857589486460247,-8.474433378358645,0.6595188308550196
Medium_Deep,Eastern_Hills,Cr3+,ssp245,5,0.0065,0.0064177054783873585,0.006326712394316196,0.00658899046157738,0.00010699734111564575,-1.2660695632714034,-2.6659631643662114,1.3690840242673878
Medium_Deep,Eastern_Hills,Cr3+,ssp585,6,0.0065,0.006447677262879354,0.006351997343999941,0.0065936267403871015,0.00010126928025260726,-0.8049651864714675,-2.2769639384624383,1.4404113905707963
Medium_Deep,Eastern_Hills,NO3-,ssp245,5,1.2,1.4123178086450567,1.343803815369048,1.4487150422735218,0.04279893644625837,17.6931507204214,11.983651280753998,20.72625352279349
Medium_Deep,Eastern_Hills,NO3-,ssp585,6,1.2,1.5107290948482581,1.4523493038451594,1.549001062400023,0.04050771210104275,25.89409123735485,21.029108653763284,29.083421866668587
Medium_Deep,GBM_Delta,As,ssp245,5,3.1667,4.720858132663555,4.138088382956816,5.030447542322235,0.36404133357140656,49.078161261362126,30.675099723902367,58.8545660252703
Medium_Deep,GBM_Delta,As,ssp585,6,3.1667,5.402984971415056,4.906415226111347,5.728520586615238,0.34455252297465555,70.61878205750642,54.93779726880814,80.89874590631376
Medium_Deep,GBM_Delta,Mn2+,ssp245,5,0.2581799999999999,0.24810675440347518,0.23810115487901048,0.2669412511550493,0.011765427629075991,-3.9016366862362424,-7.777072244553968,3.3934662464363585
Medium_Deep,GBM_Delta,Mn2+,ssp585,6,0.2581799999999999,0.25077221182621556,0.24025124794623573,0.26682081637296695,0.011135570056576298,-2.869233935155453,-6.944283853809043,3.346818643181906
Medium_Deep,GBM_Delta,Fe2+,ssp245,5,2.7692449999999997,3.0921630856814635,3.0376259470337614,3.1211352836497213,0.03406795341122118,11.660870947910487,9.691484394979922,12.707083831503589
Medium_Deep,GBM_Delta,Fe2+,ssp585,6,2.7692449999999997,3.265214229499211,3.218743915860745,3.295678715670416,0.03224413883242974,17.90990791711139,16.231821881442244,19.010008708886943
Medium_Deep,GBM_Delta,Cr3+,ssp245,5,0.01325,0.011707210267442912,0.011149119351806569,0.012757758164341484,0.0006562503588424854,-11.643696094770469,-15.855703005233439,-3.7150327219510606
Medium_Deep,GBM_Delta,Cr3+,ssp585,6,0.01325,0.011252237212327324,0.01066540037653372,0.01214739400770798,0.0006211182522158563,-15.077455001303212,-19.506412252575704,-8.32155465880769
Medium_Deep,GBM_Delta,NO3-,ssp245,5,2.1500000000000004,2.2002047942366305,2.175939971817654,2.2458807897539685,0.02853262429750509,2.335106708680472,1.206510317100168,4.459571616463636
Medium_Deep,GBM_Delta,NO3-,ssp585,6,2.1500000000000004,2.252597270101163,2.2270826250666533,2.291517130769895,0.027005141400694987,4.7719660512168645,3.585238375193161,6.5821921288323155
Medium_Deep,Ganges_Floodplain,As,ssp245,5,2.9532,4.475992222241146,3.8950643570536445,4.78460315293578,0.36289075549660965,51.564141346374996,31.89300951691876,62.01419317810444
Medium_Deep,Ganges_Floodplain,As,ssp585,6,2.9532,5.1396838375818845,4.6446835356596425,5.464190574721049,0.34346354064767237,74.03778401672372,57.27629471961407,85.02609287285145
Medium_Deep,Ganges_Floodplain,Mn2+,ssp245,5,0.62914,0.6667175237473044,0.6591699507338818,0.6809250421529722,0.008875072787738822,5.972839709334073,4.773174608812318,8.23108404376962
Medium_Deep,Ganges_Floodplain,Mn2+,ssp585,6,0.62914,0.6965288633649676,0.6885925330269834,0.7086348860259764,0.008399949232685985,10.711266707722848,9.449809744569315,12.635484316046718
Medium_Deep,Ganges_Floodplain,Fe2+,ssp245,5,2.81262,2.9869049171172786,2.974683939305961,3.0099096322595864,0.01437045622743845,6.196532667664976,5.7620275510364465,7.014443197431097
Medium_Deep,Ganges_Floodplain,Fe2+,ssp585,6,2.81262,3.104984247586451,3.0921337966148204,3.124586235412258,0.013601139466459947,10.39472973904939,9.93784430939197,11.091659570516391
Medium_Deep,Ganges_Floodplain,Cr3+,ssp245,5,0.007,0.004676189032862686,0.003972509182712483,0.006000792902865292,0.0008274461046275186,-33.19729953053305,-43.2498688183931,-14.274387101924406
Medium_Deep,Ganges_Floodplain,Cr3+,ssp585,6,0.007,0.003869570832934293,0.0031296461269336275,0.004998246792327344,0.0007831491006200278,-44.72041667236725,-55.2907696152339,-28.59647439532366
Medium_Deep,Ganges_Floodplain,NO3-,ssp245,5,1.1,1.26104520576337,1.2153692102460316,1.2853100281823469,0.028532624297505266,14.640473251215456,10.488110022366502,16.84636619839516
Medium_Deep,Ganges_Floodplain,NO3-,ssp585,6,1.1,1.3386527298988375,1.2997328692301053,1.3641673749333474,0.02700514140069499,21.69570271807613,18.157533566373203,24.01521590303157
Medium_Deep,Meghna_Floodplain,As,ssp245,5,2.9352,6.1441658719784416,4.70194631351846,6.910327639857632,0.9009176121937384,109.32699209520447,60.19168416184449,135.42953256533224
Medium_Deep,Meghna_Floodplain,As,ssp585,6,2.9352,7.440139446555833,6.211244845940602,8.245764363520488,0.8526873397269523,153.47981216120988,111.6123209982489,180.92683168167375
Medium_Deep,Meghna_Floodplain,Mn2+,ssp245,5,0.26492,0.372753434227149,0.33180262044607933,0.3945080607668822,0.025580924313928177,40.70415001779746,25.246346235119788,48.91592207718641
Medium_Deep,Meghna_Floodplain,Mn2+,ssp585,6,0.26492,0.41983913999080197,0.38494553890825034,0.4427142949964917,0.02421145952279295,58.47770647395515,45.3063335755135,67.11244715253348
Medium_Deep,Meghna_Floodplain,Fe2+,ssp245,5,3.921055,4.095823256433722,4.060305015997384,4.162682636772114,0.04176534213108117,4.457174317466132,3.5513405447611524,6.162311846483011
Medium_Deep,Meghna_Floodplain,Fe2+,ssp585,6,3.921055,4.234840042792327,4.197492343256937,4.291809961842701,0.039529450853802606,8.002566727381463,7.050075636708415,9.455489959786366
Medium_Deep,Meghna_Floodplain,Cr3+,ssp245,5,0.0231,0.021314543827098867,0.020586599154529563,0.022684823692619042,0.0008559787289251676,-7.729247501736502,-10.880523140564659,-1.797300031952196
Medium_Deep,Meghna_Floodplain,Cr3+,ssp585,6,0.0231,0.020860718103034838,0.020095278751999533,0.022028313923096815,0.0008101542420208582,-9.693861025823209,-13.007451290045308,-4.63933366624755
Medium_Deep,Meghna_Floodplain,NO3-,ssp245,5,2.05,2.071318492795786,2.0409874647720656,2.1284134871924603,0.03566578037188176,1.0399264778432367,-0.43963586477727884,3.8250481557297777
Medium_Deep,Meghna_Floodplain,NO3-,ssp585,6,2.05,2.111309087626452,2.0794157813333145,2.1599589134623676,0.033756426750868956,2.99068720129036,1.4349161626007163,5.363849437188671
Medium_Deep,Northern_Terrace,As,ssp245,5,4.0949,5.810675393889288,5.207016869532583,6.131361713460727,0.37709001597826325,41.90030022440812,27.15858432519923,49.731659221488364
Medium_Deep,Northern_Terrace,As,ssp585,6,4.0949,6.582427793616042,6.0680590230320055,6.919631893856631,0.3569026492657286,60.74697290815507,48.18576822466984,68.98170636295468
Medium_Deep,Northern_Terrace,Mn2+,ssp245,5,0.36571,0.33814302225775567,0.3203666133536137,0.3716052565737576,0.020903000560352127,-7.537933811556783,-12.398727583710118,1.612003110048293
Medium_Deep,Northern_Terrace,Mn2+,ssp585,6,0.36571,0.33692759007611256,0.3182355611238309,0.36544028000202544,0.019783966590148926,-7.87028244343535,-12.981444006499435,-0.07375242623240763
Medium_Deep,Northern_Terrace,Fe2+,ssp245,5,4.83835,5.418668645300952,5.315157704259558,5.473657585866837,0.06466063318300713,11.994143567558185,9.8547584250738,13.13066615409875
Medium_Deep,Northern_Terrace,Fe2+,ssp585,6,4.83835,5.727070816496749,5.638870628249267,5.784892105073955,0.06119905144225576,18.368262248426607,16.5453228528169,19.563324378640548
Medium_Deep,Northern_Terrace,Cr3+,ssp245,5,0.0041,0.0033644479423662896,0.0031217997181765223,0.003821207897539681,0.00028532624297505585,-17.94029408862709,-23.85854345910922,-6.799807377080957
Medium_Deep,Northern_Terrace,Cr3+,ssp585,6,0.0041,0.003126772701011613,0.0028716262506665122,0.003515971307698939,0.0002700514140069527,-23.737251194838716,-29.96033534959727,-14.244602251245398
Medium_Deep,Northern_Terrace,NO3-,ssp245,5,1.3,1.2501821913549434,1.2137849577264783,1.3186961846309522,0.04279893644625837,-3.8321391265428226,-6.63192632873244,1.438168048534779
Medium_Deep,Northern_Terrace,NO3-,ssp585,6,1.3,1.251770905151742,1.213498937599977,1.3101506961548408,0.04050771210104283,-3.7099303729429223,-6.653927876924853,0.7808227811415973
Shallow,Barind_Tract,As,ssp245,5,0.8106,0.911903693137767,0.9107996437177037,0.9139819509338057,0.001298234405536364,12.497371470240191,12.361169962707098,12.753756591883265
Shallow,Barind_Tract,As,ssp585,6,0.8106,0.9752225507896034,0.9740616344405333,0.9769934044500306,0.0012287339337315204,20.30872820004977,20.165511280598732,20.527190284977866
Shallow,Barind_Tract,Mn2+,ssp245,5,0.68141,0.7224871886726709,0.7144148888744379,0.7376824504814015,0.009492090788172532,6.02826325892942,4.843616746809993,8.258236668290971
Shallow,Barind_Tract,Mn2+,ssp585,6,0.68141,0.7549170455809044,0.7464289610440489,0.7678647102288748,0.008983935415476147,10.787491463422095,9.541826660020975,12.687619821968397
Shallow,Barind_Tract,Fe2+,ssp245,5,1.04605,1.1632943236746858,1.1451084260594573,1.1729553627208011,0.011360264364051683,11.20829058598402,9.469760150992531,12.131863937746878
Shallow,Barind_Tract,Fe2+,ssp585,6,1.04605,1.2268855594092218,1.2113896168839662,1.2370442153297119,0.010752097048686701,17.287468037782318,15.806091189136875,18.258612430544616
Shallow,Barind_Tract,Cr3+,ssp245,5,0.01055,0.011514391645588817,0.011232342373269248,0.011664226924026,0.00017618895503709688,9.141153038756558,6.46770022056159,10.5613926447962
Shallow,Barind_Tract,Cr3+,ssp585,6,0.01055,0.01197511810712533,0.011734787967495906,0.01213267104021343,0.00016675674814929328,13.50822850355762,11.230217701382994,15.00162123425051
Shallow,Barind_Tract,NO3-,ssp245,5,1.1,1.1491136985591583,1.143047492954414,1.1605326974384926,0.0071331560743761995,4.464881687196205,3.9134084504012736,5.502972494408413
Shallow,Barind_Tract,NO3-,ssp585,6,1.1,1.1847118175252915,1.1783331562666643,1.1944417826924745,0.0067512853501735404,7.70107432048104,7.121196024242205,8.585616608406761
Shallow,Brahmaputra_Floodplain,As,ssp245,5,0.5,1.267723911269206,0.9092724012477844,1.4581469581666089,0.22391547569953396,153.54478225384122,81.85448024955689,191.62939163332177
Shallow,Brahmaputra_Floodplain,As,ssp585,6,0.5,1.5714656784271148,1.2660342878571027,1.7716969582644393,0.2119282481702358,214.29313568542295,153.20685757142053,254.33939165288785
Shallow,Brahmaputra_Floodplain,Mn2+,ssp245,5,0.3706899999999999,0.3304934674215477,0.30915437596573925,0.3706620797793834,0.02509230312283368,-10.84370567818182,-16.600292436877357,-0.007531959485414806
Shallow,Brahmaputra_Floodplain,Mn2+,ssp585,6,0.3706899999999999,0.3246623305087143,0.30222411379924036,0.3588894289773142,0.023748996476306277,-12.416755102993235,-18.469849793833006,-3.183406895973921
Shallow,Brahmaputra_Floodplain,Fe2+,ssp245,5,2.6371,2.834311630384065,2.8320131450804276,2.838638289059445,0.0027027528365812558,7.478352371319431,7.391192790581598,7.642421184613574
Shallow,Brahmaputra_Floodplain,Fe2+,ssp585,6,2.6371,2.9577089576603326,2.9552920829094385,2.9613956414621785,0.0025580620191809006,12.157633675641135,12.065984714627364,12.297434358279103
Shallow,Brahmaputra_Floodplain,Cr3+,ssp245,5,0.004,0.004538805754638412,0.004343540873801787,0.004642537870479537,0.00012197696887183642,13.470143865960287,8.58852184504467,16.063446761988423
Shallow,Brahmaputra_Floodplain,Cr3+,ssp585,6,0.004,0.0047784779203175354,0.004612095515958704,0.004887553027840066,0.00011544697948797224,19.461948007938386,15.302387898967591,22.188825696001658
Shallow,Brahmaputra_Floodplain,NO3-,ssp245,5,1.8,1.961772602881685,1.9389346051230159,1.9739050140911734,0.014266312148752604,8.98736682676028,7.718589173500877,9.66138967173185
Shallow,Brahmaputra_Floodplain,NO3-,ssp585,6,1.8,2.0505763649494186,2.0311164346150523,2.063333687466674,0.013502570700347601,13.920909163856589,12.83980192305846,14.629649303704102
Shallow,GBM_Delta,As,ssp245,5,15.335,19.04267357858562,18.16831855059518,19.507164154982004,0.5461871872462157,24.177851832967853,18.476156182557418,27.20680896629933
Shallow,GBM_Delta,As,ssp585,6,15.335,20.912807289725016,20.16778191088077,21.401222658030377,0.5169472695198792,36.37305047098151,31.51471738428933,39.55802189781791
Shallow,GBM_Delta,Mn2+,ssp245,5,0.203395,0.18989408536957536,0.1805035990934314,0.2075706956347856,0.011042125603134653,-6.637780983025459,-11.25465272330618,2.052998173399356
Shallow,GBM_Delta,Mn2+,ssp585,6,0.203395,0.18990525352914941,0.180031085900794,0.20496723960794894,0.010450989722069063,-6.632290110794551,-11.486965805062068,0.7729981602049925
Shallow,GBM_Delta,Fe2+,ssp245,5,3.528815,3.88169154750641,3.842093885092541,3.9027273286819812,0.024735645319114995,9.999859655618392,8.87773615484351,10.595974248635349
Shallow,GBM_Delta,Fe2+,ssp585,6,3.528815,4.0802098703675505,4.04646927015731,4.102329154014093,0.023411432208797746,15.625496671476137,14.669351330611272,16.2523156927777
Shallow,GBM_Delta,Cr3+,ssp245,5,0.00645,0.008723033020108103,0.007691897421304172,0.0092708113862165,0.0006441239935161881,35.24082201717989,19.254223586111188,43.73350986382171
Shallow,GBM_Delta,Cr3+,ssp585,6,0.00645,0.009636522877466285,0.008757907022869646,0.01021251598912035,0.0006096410671206957,49.40345546459357,35.781504230537145,58.333581226672095
Shallow,GBM_Delta,NO3-,ssp245,5,2.2,2.365386301440842,2.3539673025615078,2.371452507045586,0.007133156074376056,7.517559156401902,6.998513752795799,7.793295774799359
Shallow,GBM_Delta,NO3-,ssp585,6,2.2,2.4617881824747085,2.452058217307526,2.4681668437333357,0.006751285350173526,11.89946283975947,11.457191695796618,12.189401987878888
Shallow,Ganges_Floodplain,As,ssp245,5,5.5763,6.748636097856971,6.52041370245481,6.869876496314509,0.14256468393370145,21.023547833814018,16.93082693640605,23.197756510849654
Shallow,Ganges_Floodplain,As,ssp585,6,5.5763,7.3626617725760415,7.168196742751686,7.490146972223223,0.13493253926564375,32.03489361361551,28.54754483710859,34.321090547912114
Shallow,Ganges_Floodplain,Mn2+,ssp245,5,0.48376,0.4769411987229697,0.4614602420196627,0.5060824838630318,0.018203814301808403,-1.409542185594164,-4.6096738011281095,4.614371560904532
Shallow,Ganges_Floodplain,Mn2+,ssp585,6,0.48376,0.48646023832454155,0.4701818947925242,0.5112911094311927,0.017229280213643432,0.558177262390757,-2.8067854323374855,5.691067767321129
Shallow,Ganges_Floodplain,Fe2+,ssp245,5,2.83742,2.538136365472625,2.3970643276520573,2.803689752011107,0.16588439777205274,-10.54773824556728,-15.519580194258959,-1.1887647224906004
Shallow,Ganges_Floodplain,Fe2+,ssp585,6,2.83742,2.478943421277636,2.3306051022437497,2.705217653226547,0.15700384133243211,-12.63389201184047,-17.861821575806548,-4.659244904647638
Shallow,Ganges_Floodplain,Cr3+,ssp245,5,0.0052,0.004283484927957861,0.003980174647720653,0.004854434871924601,0.0003566578037188195,-17.6252898469642,-23.458179851525905,-6.645483232219216
Shallow,Ganges_Floodplain,Cr3+,ssp585,6,0.0052,0.003988190876264516,0.0036692578133331395,0.004474689134623673,0.0003375642675086907,-23.30402161029777,-29.43734974359347,-13.948285872621671
Shallow,Ganges_Floodplain,NO3-,ssp245,5,1.0,1.1993178086450567,1.1308038153690478,1.2357150422735217,0.04279893644625837,19.931780864505665,13.080381536904785,23.571504227352168
Shallow,Ganges_Floodplain,NO3-,ssp585,6,1.0,1.289729094848258,1.2313493038451593,1.3280010624000234,0.04050771210104287,28.972909484825806,23.13493038451593,32.800106240002336
Shallow,Meghna_Floodplain,As,ssp245,5,22.421,24.239016137892534,23.94183029883388,24.7984374605907,0.34945616934612816,8.108541714876834,6.783061856446556,10.603619198923786
Shallow,Meghna_Floodplain,As,ssp585,6,22.421,25.621084625290983,25.30859145876632,26.09775951081735,0.3307481698191547,14.272711410244789,12.878959273744792,16.398731148554266
Shallow,Meghna_Floodplain,Mn2+,ssp245,5,0.56043,0.5956120569130515,0.5893517327289559,0.6073964637565243,0.007361417068756035,6.27768979409588,5.160632501642655,8.380433552187492
Shallow,Meghna_Floodplain,Mn2+,ssp585,6,0.56043,0.6228088356861015,0.6162260572671983,0.6328501597386338,0.006967326481378963,11.130531143247413,9.955936917580836,12.922248940747963
Shallow,Meghna_Floodplain,Fe2+,ssp245,5,5.14651,5.565484163069332,5.55653395174771,5.57023885502233,0.005590967731095894,8.140937510455275,7.967029146891968,8.233324233749276
Shallow,Meghna_Floodplain,Fe2+,ssp585,6,5.14651,5.8191020374236775,5.81147569072564,5.8241016321181895,0.005291657457465934,13.068895959080567,12.920711136782787,13.166041300185746
Shallow,Meghna_Floodplain,Cr3+,ssp245,5,0.0097,0.009361938353893031,0.009167819774541217,0.009727346318031745,0.00022826099438004455,-3.4851716093501945,-5.486394076894678,0.2819208044509723
Shallow,Meghna_Floodplain,Cr3+,ssp585,6,0.0097,0.00932587816080929,0.00912176100053321,0.009637237046159151,0.0002160411312055621,-3.856926177223812,-5.961226798626707,-0.6470407612458685
Shallow,Meghna_Floodplain,NO3-,ssp245,5,2.0,2.3090904115267414,2.2177384204920636,2.357620056364695,0.057065248595011005,15.454520576337071,10.88692102460318,17.881002818234748
Shallow,Meghna_Floodplain,NO3-,ssp585,6,2.0,2.456305459797677,2.378465738460212,2.507334749866697,0.05401028280139036,22.815272989883837,18.923286923010597,25.366737493334846
Shallow,Northern_Terrace,As,ssp245,5,1.03485,1.904974217674796,1.529756191598847,2.1043042742616453,0.23438908876354103,84.08215854228108,47.82395435076067,103.34389276336138
Shallow,Northern_Terrace,As,ssp585,6,1.03485,2.263840466754732,1.9441225683297445,2.4734375349180993,0.22184116044989616,118.76025189686735,87.86515614144508,139.01411169909642
Shallow,Northern_Terrace,Mn2+,ssp245,5,0.28801,0.26899076696801233,0.25572033558707397,0.2939709689164451,0.01560449222830579,-6.6036710641948755,-11.211299751024626,2.0697090088695176
Shallow,Northern_Terrace,Mn2+,ssp585,6,0.28801,0.2690434520183251,0.25508949264895153,0.2903287238180549,0.014769111832040237,-6.585378279113541,-11.430334832487919,0.8050844825023173
Shallow,Northern_Terrace,Fe2+,ssp245,5,4.8810649999999995,4.944509258309079,4.8585335328936,5.106349587526003,0.10109750772652923,1.2998035942786978,-0.46160965089380374,4.615480177502312
Shallow,Northern_Terrace,Fe2+,ssp585,6,4.8810649999999995,5.059721358604186,4.969317230451785,5.1976231819221566,0.09568529213947848,3.6601921630665952,1.8080527600387506,6.485432624276814
Shallow,Northern_Terrace,Cr3+,ssp245,5,0.0033499999999999,0.003368718492795682,0.0033383874647719613,0.003425813487192356,3.5665780371882076e-05,0.5587609789785862,-0.3466428426250436,2.2630891699241324
Shallow,Northern_Terrace,Cr3+,ssp585,6,0.0033499999999999,0.0034071090876263456,0.0033752157813332078,0.0034557589134622613,3.37564267508691e-05,1.7047488843715632,0.7527098905465246,3.1569824914138667
Shallow,Northern_Terrace,NO3-,ssp245,5,1.95,1.852886985591573,1.7922249295441315,1.9670769743849206,0.07133156074376372,-4.980154585047533,-8.091029254147102,0.8757422761497753
Shallow,Northern_Terrace,NO3-,ssp585,6,1.95,1.8468681752529044,1.7830815626666294,1.9441678269247353,0.06751285350173786,-5.288811525492082,-8.559919863249771,-0.2990857987315192
