ID_norm,Depth_bin,As,B,Br,CO3,Ca,Cl,Depth,EC,Eh,Fe,HCO3,I,K,Mg,Mn,NO3,Na,PO4,SO4,Salinity,TDS,Temperature,pH,District,Upazila,Latitude,Longitude,Period,pair_key,CBE,CBE_flag
BNBN1LW-1,Medium (50–150m),15.133,1.4,0.861,18.0,405.7685,5262.0,102.0,16417.5,-100.05,2.76301,482.54999999999995,0.28435,59.6935,125.95490000000001,0.676195,4.35,2299.3740000000003,5.0,64.0,8.31,10823.0,26.85,8.395,Barguna,Barguna Sadar,22.1498,90.2063,2020-2021,BNBN1LW-1_Medium (50–150m),-9.014226918284765,PASS
BNBN1LW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-1_Shallow (<50m),,NO_DATA
BNBN1LW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-1_Shallow (<50m),,NO_DATA
BNBN1LW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-2_Deep (>150m),,NO_DATA
BNBN1LW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-2_Deep (>150m),,NO_DATA
BNBN1LW-2,Medium (50–150m),5.0,,0.14,9.0,25.0,428.75,122.0,1929.0,-53.85,1.6349999999999998,295.85,0.25,6.455,47.5,0.15000000000000002,1.45,254.35,0.375,0.0,1.025,1044.38,28.299999999999997,7.875,Barguna,Barguna Sadar 1,22.1521,90.20354,2012-2013,BNBN1LW-2_Medium (50–150m),-2.4564417883363805,PASS
BNBN1LW-2,Medium (50–150m),8.6028,1.15,0.8420000000000001,18.0,75.2919,296.85,122.0,2024.5,-31.35,4.102555,341.6,0.054065,12.047,44.8464,1.51552,1.2000000000000002,210.067,1.0699999999999998,52.2735,1.0,1315.0,26.65,8.32,Barguna,Barguna Sadar,22.1521,90.2035,2020-2021,BNBN1LW-2_Medium (50–150m),4.2129982541023185,PASS
BNBN1LW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-2_Shallow (<50m),,NO_DATA
BNBN1LW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-2_Shallow (<50m),,NO_DATA
BNBN1LW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-3_Deep (>150m),,NO_DATA
BNBN1LW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-3_Deep (>150m),,NO_DATA
BNBN1LW-3,Medium (50–150m),5.0,,0.04,6.0,40.0,562.5,122.0,2495.0,-52.150000000000006,0.285,244.0,0.4,9.595,60.0,0.15000000000000002,1.7000000000000002,345.9,0.585,0.0,1.35,1356.95,28.299999999999997,7.585,Barguna,Barguna Sadar 1,22.15702,90.19723,2012-2013,BNBN1LW-3_Medium (50–150m),5.0277115800092735,PASS
BNBN1LW-3,Medium (50–150m),2.762775,0.95,0.566,18.0,376.59715,4408.7,122.0,13394.0,-68.5,6.09589,463.6,0.08010500000000001,65.041,151.83215,0.26555,1.8,2071.8585,2.83,26.5,8.315,8569.5,26.45,8.31,Barguna,Barguna Sadar,22.15702,90.1973,2020-2021,BNBN1LW-3_Medium (50–150m),-3.868200784924028,PASS
BNBN1LW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-3_Shallow (<50m),,NO_DATA
BNBN1LW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-3_Shallow (<50m),,NO_DATA
BNBN1LW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-4_Deep (>150m),,NO_DATA
BNBN1LW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-4_Deep (>150m),,NO_DATA
BNBN1LW-4,Medium (50–150m),5.0,,0.19,6.0,100.0,1970.0,116.0,5280.0,-53.35,2.685,268.4,0.35,13.205,132.5,0.25,3.1500000000000004,808.45,0.52,0.5,2.9,2848.6,27.85,7.99,Barguna,Barguna Sadar 1,22.16174,90.18841,2012-2013,BNBN1LW-4_Medium (50–150m),-7.822520652991387,PASS
BNBN1LW-4,Medium (50–150m),4.12242,1.15,1.2355,18.0,140.2185,1654.4,116.0,5386.0,-19.75,5.87744,283.65,0.17324,21.466,51.7175,0.274355,1.25,743.2055,1.725,30.86,2.895,3503.5,27.725,8.295,Barguna,Barguna Sadar,22.16176,90.18824,2020-2021,BNBN1LW-4_Medium (50–150m),-8.538382285955356,PASS
BNBN1LW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-4_Shallow (<50m),,NO_DATA
BNBN1LW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-4_Shallow (<50m),,NO_DATA
BNBN1LW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-5_Deep (>150m),,NO_DATA
BNBN1LW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-5_Deep (>150m),,NO_DATA
BNBN1LW-5,Medium (50–150m),2.5,,0.065,9.0,85.0,4900.0,122.0,6679.0,-12.6,3.4299999999999997,268.05,0.25,20.384999999999998,210.0,0.6,3.4000000000000004,1964.1,0.7100000000000001,0.5,3.5100000000000002,3501.43,28.35,7.26,Barguna,Barguna Sadar 1,22.16312,90.18497,2012-2013,BNBN1LW-5_Medium (50–150m),-14.113737586358754,FAIL
BNBN1LW-5,Medium (50–150m),3.7537700000000003,1.35,0.519,18.0,29.488599999999998,356.65,122.0,1131.0,-2.9000000000000004,0.32137,457.15,0.08033499999999999,3.52345,15.089445,0.0672,1.75,236.41250000000002,3.3550000000000004,27.1415,0.52,698.0,28.1,7.77,Barguna,Barguna Sadar,22.1631,90.185,2020-2021,BNBN1LW-5_Medium (50–150m),-17.99774207557406,FAIL
BNBN1LW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBN1LW-5_Shallow (<50m),,NO_DATA
BNBN1LW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBN1LW-5_Shallow (<50m),,NO_DATA
BNBNPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBNPZ-1_Deep (>150m),,NO_DATA
BNBNPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBNPZ-1_Deep (>150m),,NO_DATA
BNBNPZ-1,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBNPZ-1_Medium (50–150m),,NO_DATA
BNBNPZ-1,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBNPZ-1_Medium (50–150m),,NO_DATA
BNBNPZ-1,Shallow (<50m),1.25,1.2,0.345,0.75,48.5845,8857.5,21.0,24800.0,-2.6500000000000004,,240.95,0.455,4.78125,39.675,0.105,,394.6,0.30805,105.97999999999999,14.25,13888.0,28.7,7.075,Barguna,Barguna sadar,22.4311,90.10717,2012-2013,BNBNPZ-1_Shallow (<50m),-83.5277781482121,FAIL
BNBNPZ-1,Shallow (<50m),6.6382,1.1500000000000001,0.275,12.0,126.092,2454.6,21.0,9382.5,-91.80000000000001,5.8972999999999995,314.15,0.228645,43.7525,37.2333,0.66263,6.65,872.945,2.435,53.668,5.145,6365.5,28.915,8.205,Barguna,Barguna Sadar,22.70528,90.10717,2020-2021,BNBNPZ-1_Shallow (<50m),-21.964381780721574,FAIL
BNBNPZ-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBNPZ-2_Deep (>150m),,NO_DATA
BNBNPZ-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBNPZ-2_Deep (>150m),,NO_DATA
BNBNPZ-2,Medium (50–150m),1.25,0.5,0.16,1.5,37.24,270.0,86.0,1351.0,-38.4,1.655,207.4,0.48000000000000004,5.8260000000000005,30.355,0.279075,1.4737,392.95000000000005,0.24214999999999998,107.005,0.715,706.0,28.1,7.465,Barguna,Barguna sadar,22.431089999999998,90.10721,2012-2013,BNBNPZ-2_Medium (50–150m),23.84279101314697,FAIL
BNBNPZ-2,Medium (50–150m),5.1560299999999994,1.1,0.25,0.0,571.0975,13591.0,88.0,19756.5,-89.05,15.19565,94.55,0.11465,140.752,255.1565,1.7394349999999998,5.15,7793.035,4.18,82.313,12.05,12135.0,27.15,8.225,Barguna,Barguna Sadar,22.70528,90.10721,2020-2021,BNBNPZ-2_Medium (50–150m),0.7500821067240293,PASS
BNBNPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBNPZ-2_Shallow (<50m),,NO_DATA
BNBNPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBNPZ-2_Shallow (<50m),,NO_DATA
BNBNPZ-3,Deep (>150m),0.0,0.44999999999999996,0.87,1.5,35.705,930.5,182.0,2720.0,-51.0,3.525,298.9,0.63,14.15,76.39,0.13755,1.4903499999999998,288.65000000000003,0.25855,5.205,1.49,1500.0,29.25,7.32,Barguna,Barguna sadar,22.4311,90.10725,2012-2013,BNBNPZ-3_Deep (>150m),-19.482493219920965,FAIL
BNBNPZ-3,Deep (>150m),3.15637,0.9,0.40499999999999997,6.0,87.7799,4901.4,213.0,1532.05,-116.80000000000001,9.44713,186.05,0.068485,106.19800000000001,52.6665,1.069105,14.4,2751.4645,1.945,28.3915,1.46,919.375,27.25,8.350000000000001,Barguna,Barguna Sadar,22.70528,90.10725,2020-2021,BNBNPZ-3_Deep (>150m),-3.9784583047417668,PASS
BNBNPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBNPZ-3_Medium (50–150m),,NO_DATA
BNBNPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBNPZ-3_Medium (50–150m),,NO_DATA
BNBNPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBNPZ-3_Shallow (<50m),,NO_DATA
BNBNPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBNPZ-3_Shallow (<50m),,NO_DATA
BNBNPZ-4,Deep (>150m),0.0,0.75,0.20500000000000002,2.25,7.386,110.0,280.0,1178.0,-106.10000000000001,0.215,552.0,0.355,3.585,5.415,0.124675,0.4663,223.6,1.7732999999999999,5.29,0.625,641.95,29.299999999999997,8.715,Barguna,Barguna sadar,22.431089999999998,90.10671,2012-2013,BNBNPZ-4_Deep (>150m),-7.611963444530599,PASS
BNBNPZ-4,Deep (>150m),2.93534,1.55,0.24,24.0,33.33721,648.65,284.0,4494.5,-99.9,1.973185,445.3,0.14964999999999998,10.1492,29.891914999999997,0.11962999999999999,2.2,449.437,1.735,82.1805,2.39,2880.5,27.25,8.305,Barguna,Barguna Sadar,22.70528,90.10671,2020-2021,BNBNPZ-4_Deep (>150m),-8.022653133490795,PASS
BNBNPZ-4,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBNPZ-4_Medium (50–150m),,NO_DATA
BNBNPZ-4,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBNPZ-4_Medium (50–150m),,NO_DATA
BNBNPZ-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNBNPZ-4_Shallow (<50m),,NO_DATA
BNBNPZ-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNBNPZ-4_Shallow (<50m),,NO_DATA
BNPGPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNPGPZ-1_Deep (>150m),,NO_DATA
BNPGPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNPGPZ-1_Deep (>150m),,NO_DATA
BNPGPZ-1,Medium (50–150m),1.25,3.55,0.13,0.0,66.87,17691.5,61.0,43950.0,-18.4,0.24,36.599999999999994,0.065,135.0225,573.3199999999999,0.23,131.5,4837.15,1.4344999999999999,5.845000000000001,26.8,24011.0,27.700000000000003,7.3149999999999995,Barguna,Pathar ghata,22.373855,89.97512,2012-2013,BNPGPZ-1_Medium (50–150m),-30.995368399071932,FAIL
BNPGPZ-1,Medium (50–150m),4.63772,0.8999999999999999,0.14500000000000002,18.0,420.6655,11505.0,61.0,35845.0,-79.15,1.3253650000000001,387.35,0.123945,89.719,150.3885,0.371545,4.1,7809.150000000001,1.9649999999999999,23.6005,18.05,23140.0,28.5,8.184999999999999,Barguna,Patharghata,22.70528,89.97512,2020-2021,BNPGPZ-1_Medium (50–150m),6.122744867627692,PASS
BNPGPZ-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNPGPZ-1_Shallow (<50m),,NO_DATA
BNPGPZ-1,Shallow (<50m),5.4253,1.0,0.5775,24.0,75.416,2475.5,30.0,4082.1,-106.0,3.51767,616.1,0.18510500000000002,40.635,35.46035,0.14256,3.0,1755.5749999999998,3.0250000000000004,70.5,2.8000000000000003,2545.4,28.45,8.225,Barguna,Patharghata,22.70528,89.97512,2020-2021,BNPGPZ-1_Shallow (<50m),1.1292601954055548,PASS
BNPGPZ-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNPGPZ-2_Deep (>150m),,NO_DATA
BNPGPZ-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNPGPZ-2_Deep (>150m),,NO_DATA
BNPGPZ-2,Medium (50–150m),1.25,3.1,0.39,0.0,76.64999999999999,13100.0,121.0,35700.0,-26.05,5.145,70.15,0.48,39.194,62.584999999999994,0.14,9.93,920.1,0.74515,4.1,21.3,19122.5,27.799999999999997,7.375,Barguna,Pathar ghata,22.373869999999997,89.97512,2012-2013,BNPGPZ-2_Medium (50–150m),-76.16370985267186,FAIL
BNPGPZ-2,Medium (50–150m),3.98557,0.35,0.16999999999999998,0.0,234.514,8803.5,120.0,20104.5,-86.65,2.88401,128.1,0.17755500000000002,156.175,70.8047,0.472945,6.9,3611.365,3.6,7.057,12.75,12066.5,28.15,8.245,Barguna,Patharghata,22.70528,89.97512,2020-2021,BNPGPZ-2_Medium (50–150m),-16.776544319560056,FAIL
BNPGPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNPGPZ-2_Shallow (<50m),,NO_DATA
BNPGPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNPGPZ-2_Shallow (<50m),,NO_DATA
BNPGPZ-3,Deep (>150m),37.5,2.75,6.745,3.75,28.68,3950.0,297.0,10990.0,-37.9,1.135,366.0,2.23,22.595,66.165,0.0575,5.18065,1584.7,1.1940499999999998,9.055,6.165,5928.5,27.6,7.675,Barguna,Pathar ghata,22.37389,89.97511,2012-2013,BNPGPZ-3_Deep (>150m),-21.321281808239487,FAIL
BNPGPZ-3,Deep (>150m),4.09859,1.0,0.29000000000000004,0.0,443.9933,9248.95,299.0,30791.5,-71.2,1.10297,347.7,0.11952499999999999,135.9145,267.28775,1.7271100000000001,7.1,3782.9249999999997,1.865,8.1345,8.3,16005.0,27.89,8.175,Barguna,Patharghata,22.70528,89.97511,2020-2021,BNPGPZ-3_Deep (>150m),-11.403316636105393,FAIL
BNPGPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNPGPZ-3_Medium (50–150m),,NO_DATA
BNPGPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNPGPZ-3_Medium (50–150m),,NO_DATA
BNPGPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BNPGPZ-3_Shallow (<50m),,NO_DATA
BNPGPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BNPGPZ-3_Shallow (<50m),,NO_DATA
BSBBLW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-1_Deep (>150m),,NO_DATA
BSBBLW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-1_Deep (>150m),,NO_DATA
BSBBLW-1,Medium (50–150m),12.5,,0.27,24.0,84.8,1700.0,101.0,4910.0,16.1,16.6,469.7,0.44,21.07,245.72,0.2,18.2,659.7,1.65,0.0,2.7,2705.45,31.2,6.71,Barishal,Babuganj,22.81105,90.29211,2012-2013,BSBBLW-1_Medium (50–150m),-2.2568732350021414,PASS
BSBBLW-1,Medium (50–150m),1.954145,0.9500000000000001,0.14,12.0,67.329465,777.45,101.0,1683.5,-24.9,0.34803999999999996,289.75,0.076145,8.612400000000001,34.140474999999995,0.056765,1.4500000000000002,452.5095,0.7,1.1215000000000002,0.795,1049.0,26.4,7.125,Barishal,Babuganj,22.8112,90.29238,2020-2021,BSBBLW-1_Medium (50–150m),-1.9903762118966315,PASS
BSBBLW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-1_Shallow (<50m),,NO_DATA
BSBBLW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-1_Shallow (<50m),,NO_DATA
BSBBLW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-2_Deep (>150m),,NO_DATA
BSBBLW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-2_Deep (>150m),,NO_DATA
BSBBLW-2,Medium (50–150m),7.5,,0.49,36.0,56.3,1650.0,101.0,5510.0,-65.1,13.8,457.5,0.79,17.66,254.5,0.05,14.3,694.4,1.12,0.0,2.97,2975.4,26.0,8.09,Barishal,Babuganj,22.80508,90.29412,2012-2013,BSBBLW-2_Medium (50–150m),-0.5437537377458638,PASS
BSBBLW-2,Medium (50–150m),23.036949999999997,1.0499999999999998,0.095,12.0,143.33,931.25,101.0,3177.0,-14.5,3.39061,488.0,0.145775,22.1285,36.74765,0.34903,2.35,564.2715,2.59,1.8239999999999998,1.6400000000000001,2016.5,26.55,7.324999999999999,Barishal,Babuganj,22.8051,90.2941,2020-2021,BSBBLW-2_Medium (50–150m),0.8515837872167779,PASS
BSBBLW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-2_Shallow (<50m),,NO_DATA
BSBBLW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-2_Shallow (<50m),,NO_DATA
BSBBLW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-3_Deep (>150m),,NO_DATA
BSBBLW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-3_Deep (>150m),,NO_DATA
BSBBLW-3,Medium (50–150m),7.5,,0.12,12.0,263.96,2660.0,101.0,6310.0,-4.7,17.0,176.9,0.2,8.97,211.6,0.5,119.0,1121.8,0.37,0.0,3.59,3596.7,29.3,7.25,Barishal,Babuganj,22.79717,90.29608,2012-2013,BSBBLW-3_Medium (50–150m),-0.01433756936562654,PASS
BSBBLW-3,Medium (50–150m),14.78465,0.55,0.109,12.0,238.7165,1914.65,101.0,5996.5,-3.5500000000000007,4.92925,408.70000000000005,0.096495,22.450000000000003,37.39445,1.135785,3.4,949.0715,1.815,1.5755,3.16,3827.0,26.15,7.34,Barishal,Babuganj,22.7972,90.2961,2020-2021,BSBBLW-3_Medium (50–150m),-3.5369567343090513,PASS
BSBBLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-3_Shallow (<50m),,NO_DATA
BSBBLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-3_Shallow (<50m),,NO_DATA
BSBBLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-4_Deep (>150m),,NO_DATA
BSBBLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-4_Deep (>150m),,NO_DATA
BSBBLW-4,Medium (50–150m),22.5,,0.2,6.0,172.1,2130.0,101.0,4760.0,0.6,17.4,219.6,0.31,3.43,117.38,0.8,191.0,865.4,0.44,0.0,2.66,2665.6,27.3,6.97,Barishal,Babuganj,22.79266,90.30013,2012-2013,BSBBLW-4_Medium (50–150m),-8.368136765039948,PASS
BSBBLW-4,Medium (50–150m),46.801105,0.75,0.1225,12.0,168.39249999999998,1542.1,101.0,4898.5,-49.95,7.03718,337.35,0.21178,16.333,36.47565,0.148555,3.7,635.9885,3.965,3.2155,2.5700000000000003,3138.5,26.15,7.584999999999999,Barishal,Babuganj,22.7927,90.3001,2020-2021,BSBBLW-4_Medium (50–150m),-11.109228142505922,FAIL
BSBBLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-4_Shallow (<50m),,NO_DATA
BSBBLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-4_Shallow (<50m),,NO_DATA
BSBBLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-5_Deep (>150m),,NO_DATA
BSBBLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-5_Deep (>150m),,NO_DATA
BSBBLW-5,Medium (50–150m),7.5,,0.82,18.0,306.68,2820.0,101.0,7710.0,17.2,13.9,256.2,1.29,17.23,243.76,0.5,51.4,1413.9,3.48,0.0,4.31,4317.6,29.1,6.67,Barishal,Babuganj,22.78393,90.3009,2012-2013,BSBBLW-5_Medium (50–150m),6.848928462217698,PASS
BSBBLW-5,Medium (50–150m),0.37002500000000005,0.35,0.30500000000000005,12.0,344.7405,2493.4,101.0,7694.5,-10.05,2.5571099999999998,623.95,0.21777999999999997,40.4065,137.88365,1.54253,11.85,1367.335,2.88,1.893,4.12,4872.0,26.5,7.3999999999999995,Barishal,Babuganj,22.7839,90.3009,2020-2021,BSBBLW-5_Medium (50–150m),4.650894013576483,PASS
BSBBLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBBLW-5_Shallow (<50m),,NO_DATA
BSBBLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBBLW-5_Shallow (<50m),,NO_DATA
BSBSPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBSPZ-1_Deep (>150m),,NO_DATA
BSBSPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBSPZ-1_Deep (>150m),,NO_DATA
BSBSPZ-1,Medium (50–150m),25.0,0.65,0.645,1.5,43.35,2152.5,106.0,7275.0,89.4,6.355,381.25,1.0150000000000001,25.57,117.39,0.0907,6.69695,214.79999999999998,0.90445,11.96,3.95,3715.0,28.4,7.324999999999999,Barishal,Barisal Sadar,22.69474,90.35957,2012-2013,BSBSPZ-1_Medium (50–150m),-50.695758118091724,FAIL
BSBSPZ-1,Medium (50–150m),15.098615,0.7000000000000001,0.10500000000000001,12.0,112.782,2265.0,105.0,6674.5,-8.5,3.24902,250.10000000000002,0.11613000000000001,21.978,37.0494,0.57637,2.5999999999999996,1535.13,4.575,1.0,3.5650000000000004,4245.0,27.2,7.3149999999999995,Barishal,Barishal Sadar,22.70528,90.35957,2020-2021,BSBSPZ-1_Medium (50–150m),5.220710975393292,PASS
BSBSPZ-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBSPZ-1_Shallow (<50m),,NO_DATA
BSBSPZ-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBSPZ-1_Shallow (<50m),,NO_DATA
BSBSPZ-2,Deep (>150m),6.25,0.7,0.225,2.25,49.675,2552.5,152.0,7680.0,89.55,1.27,384.3,0.645,26.345,130.125,0.06325,4.40275,1589.45,0.6830999999999999,46.8,4.300000000000001,3975.0,28.35,7.405,Barishal,Barisal Sadar,22.69473,90.35956,2012-2013,BSBSPZ-2_Deep (>150m),2.2204575964818862,PASS
BSBSPZ-2,Deep (>150m),6.222955,0.8500000000000001,0.285,51.0,136.08259999999999,802.85,151.0,2635.0,-52.550000000000004,0.213035,1177.3,0.129175,39.261,82.1867,0.04854,4.050000000000001,484.262,1.875,50.591,1.31,1645.0,27.2,7.325,Barishal,Barishal Sadar,22.70528,90.35956,2020-2021,BSBSPZ-2_Deep (>150m),-11.418746279884617,FAIL
BSBSPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBSPZ-2_Medium (50–150m),,NO_DATA
BSBSPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBSPZ-2_Medium (50–150m),,NO_DATA
BSBSPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBSPZ-2_Shallow (<50m),,NO_DATA
BSBSPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBSPZ-2_Shallow (<50m),,NO_DATA
BSBSPZ-3,Deep (>150m),1.25,0.5,0.47,1.5,9.735000000000001,247.5,237.0,906.0,48.0,0.476,378.2,1.15,2.825,6.7,0.1357,0.2651,441.45,0.54985,119.22,0.4,462.0,28.200000000000003,8.155,Barishal,Barisal Sadar,22.69471,90.35959,2012-2013,BSBSPZ-3_Deep (>150m),12.754305567652102,FAIL
BSBSPZ-3,Deep (>150m),37.51405,0.9,0.37,12.0,33.65098,291.25,236.0,1017.0,-33.8,0.480445,159.6,0.097185,3.3211500000000003,17.27529,0.28369,1.245,164.675,1.1800000000000002,47.27,0.45,660.5,27.5,7.35,Barishal,Barishal Sadar,22.70528,90.35959,2020-2021,BSBSPZ-3_Deep (>150m),-8.371640377928303,PASS
BSBSPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBSPZ-3_Medium (50–150m),,NO_DATA
BSBSPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBSPZ-3_Medium (50–150m),,NO_DATA
BSBSPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,BSBSPZ-3_Shallow (<50m),,NO_DATA
BSBSPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,BSBSPZ-3_Shallow (<50m),,NO_DATA
BSBSPZ-4,Deep (>150m),0.0,0.0,0.17,1.5,24.595,302.5,293.0,1192.5,90.65,9.58,335.5,0.345,6.5600000000000005,40.974999999999994,0.4425,5.55195,325.79999999999995,0.4895,7.95,0.6,609.5,28.05,7.43,Barishal,Barisal Sadar,22.694699999999997,90.3596,2012-2013,BSBSPZ-4_Deep (>150m),14.698996870521682,FAIL
